Pdis,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,Tamb,Tset,target
9.106618097057,-3.77453002098468,35.9527232768479,60.33138008175589,13.872346925247282,8.636527553435306,12.5773438389464,3.4397491878066555,99.4747030760878,9.992314248745192,4,0
9.10670739947893,-3.77498000437663,35.9530793511788,60.26991971139432,14.731774429404764,9.907943577714002,12.5780251564682,3.566270535325153,99.4786594575424,9.922701988970466,4,0
9.10661464194753,-3.7745035109545,35.9527094970002,61.22685669444549,15.294219479617354,9.102528943442412,12.5773140000682,3.4432186296385505,99.4745499666686,8.98550721895597,4,0
9.10667960817299,-3.77488953823223,35.9529685574972,59.2931856927716,13.181213314901209,10.766753767724662,12.577832077048,4.565014572573283,99.4774284166359,10.907451265462974,4,0
9.10669669331245,-3.77495072810467,35.9530366716849,58.29868883365226,14.63292187096285,8.152707664438571,12.5779529069168,3.428316707918431,99.4781852409428,9.832417952360194,4,0
9.10660942714906,-3.7744622198731,35.9526886986036,58.37014225953769,13.062104376324594,7.735357140669558,12.5772684750938,4.061942909494949,99.4743188733733,8.677468929123377,4,0
9.10661385194259,-3.77449735473488,35.9527063462269,58.60658841420027,13.502494276800338,8.846851361511263,12.5773071412385,5.356479926809682,99.474514958077,9.727218454969718,4,0
9.10668991262287,-3.77492853911565,35.9530096395365,57.53551865125555,14.365658955193437,10.435173905671942,12.5779057536395,4.090391023600258,99.4778848837389,9.291464987680053,4,0
9.1067091477815,-3.77498410230345,35.9530863204336,61.57934975639626,12.341658070212784,8.572713129003121,12.5780366936143,4.6521422006451205,99.4787368937068,10.623196335737662,4,0
9.10659547397823,-3.77434408590244,35.9526330458175,58.85948686103012,14.361832300689107,8.1310293367284,12.5771437391028,5.6558904734158295,99.4737005090839,9.805829612543882,4,0
9.10673019524719,-3.77501779243323,35.9531702162251,59.14466576469119,16.044232706557448,10.156197389493684,12.5781696040141,4.1093694137058145,99.4796690691683,10.063905233388393,4,0
9.10666701489561,-3.77483341647286,35.9529183471925,60.05218387420401,13.547246132743238,9.060784359004238,12.5777388020996,4.130737730767293,99.4768705243606,8.415140373966167,4,0
9.10660635685848,-3.7744371856715,35.9526764529737,57.24949519217163,14.320451257590813,11.259383815421245,12.5772413950041,3.02707353742648,99.4741828108191,9.578241787763442,4,0
9.10670357393512,-3.77497036393504,35.9530641011762,59.59199801820257,14.177776541446418,8.392909517853923,12.5779996539215,4.69145419177139,99.4784900130684,10.262697852738464,4,0
9.10661543470057,-3.7745096531076,35.952712658721,58.923481916583505,12.18141301414454,10.244852934539807,12.5773208691929,5.567612967575379,99.4745850969,9.303531547243175,4,0
9.10661097876763,-3.77447466698902,35.9526948870468,58.458146760340995,15.078409176953551,11.260206187598092,12.577282082328,3.634781421249345,99.4743876338532,9.612051965588313,4,0
9.10658494870751,-3.77424745443221,35.9525910626282,58.5628505804595,13.527396677223589,8.398833108544725,12.5770467723245,3.2170084568499506,99.4732340292021,11.226496076955987,4,0
