Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Tamb,Tset,target,setpoint
9.10672405519729,2.5481311000876,-3.77501101180064,35.9531457429159,59.3939640239113,14.0835247313902,8.80311922947158,12.5781319965116,3.99902060128568,99.4793971435102,3773.87299700064,5.66003750810108,10,4,0,0
9.10672369584299,2.54813114626704,-3.77501053569443,35.9531443105554,59.3939596925746,14.083521915372,8.80311748060012,12.578129765166,3.9990190712665,99.4793812283938,3773.87196832257,5.66003762938221,10,4,0,0
9.10672333669573,2.54813119324445,-3.77501005118773,35.9531428790171,59.3939553516233,14.0835191090031,8.80311573808279,12.5781275317879,3.99901754968721,99.4793653224121,3773.87093900844,5.6600377523781,10,4,0,0
9.10672297775615,2.54813124101713,-3.77500955830874,35.9531414483035,59.393951001105,14.0835163122631,8.8031140019059,12.5781252963915,3.99901603652665,99.4793494255943,3773.8699090641,5.66003787708285,10,4,0,0
9.10672261902488,2.54813128958237,-3.77500905708587,35.9531400184169,59.3939466410642,14.0835135251315,8.80311227205561,12.5781230589918,3.99901453176375,99.4793335379661,3773.86887849528,5.66003800349057,10,4,0,0
9.10672226050261,2.5481313389375,-3.77500854754766,35.9531385893603,59.3939422715488,14.0835107475884,8.80311054851819,12.5781208196033,3.99901303537735,99.4793176595591,3773.86784730769,5.6600381315954,10,4,0,0
9.10672190218996,2.5481313890798,-3.77500802972213,35.9531371611363,59.3939378926039,14.083507979613,8.80310883127993,12.5781185782403,3.99901154734613,99.4793017904031,3773.86681550716,5.66003826139149,10,4,0,0
9.10672154408758,2.5481314400066,-3.77500750363765,35.9531357337473,59.3939335042751,14.0835052211854,8.80310712032707,12.5781163349176,3.99901006764901,99.4792859305259,3773.86578309933,5.66003839287296,10,4,0,0
9.1067211861961,2.54813149171522,-3.77500696932242,35.9531343071959,59.3939291066089,14.083502472285,8.80310541564586,12.5781140896495,3.99900859626501,99.4792700799539,3773.8647500899,5.66003852603397,10,4,0,0
9.10672082851618,2.54813154420299,-3.77500642680445,35.9531328814845,59.3939246996508,14.083499732892,8.80310371722271,12.5781118424503,3.99900713317305,99.4792542387163,3773.86371648458,5.66003866086876,10,4,0,0
9.10672047104845,2.54813159746725,-3.77500587611183,35.9531314566159,59.3939202834462,14.0834970029862,8.80310202504398,12.5781095933345,3.99900567835232,99.4792384068433,3773.862682289,5.66003879737148,10,4,0,0
9.10672011379353,2.54813165150533,-3.77500531727242,35.9531300325925,59.3939158580409,14.0834942825471,8.80310033909603,12.5781073423164,3.99900423178184,99.4792225843614,3773.86164750888,5.66003893553634,10,4,0,0
9.10671975675205,2.54813170631458,-3.77500475031411,35.9531286094169,59.39391142348,14.083491571555,8.80309865936533,12.5781050894101,3.9990027934407,99.4792067712991,3773.86061214978,5.66003907535758,10,4,0,0
9.10671939992467,2.54813176189235,-3.775004175265,35.9531271870915,59.3939069798091,14.0834888699898,8.80309698583818,12.5781028346303,3.99900136330797,99.4791909676836,3773.85957621737,5.66003921682939,10,4,0,0
9.10671904331197,2.548131818236,-3.77500359215259,35.9531257656189,59.3939025270729,14.0834861778313,8.80309531850116,12.5781005779908,3.99899994136285,99.4791751735433,3773.85853971721,5.66003935994605,10,4,0,0
9.10671868691461,2.54813187534289,-3.77500300100468,35.9531243450015,59.3938980653165,14.0834834950597,8.8030936573407,12.5780983195058,3.99899852758477,99.4791593889059,3773.85750265494,5.6600395047018,10,4,0,0
9.10671833073319,2.54813193321039,-3.77500240184906,35.9531229252419,59.393893594585,14.0834808216548,8.80309200234319,12.5780960591898,3.9989971219527,99.4791436137992,3773.8564650361,5.66003965109088,10,4,0,0
9.10671797476833,2.54813199183587,-3.77500179471332,35.9531215063424,59.3938891149232,14.083478157597,8.80309035349524,12.5780937970565,3.99899572444622,99.4791278482492,3773.85542686626,5.66003979910763,10,4,0,0
9.10671761902065,2.54813205121673,-3.77500117962484,35.9531200883058,59.3938846263755,14.0834755028661,8.80308871078336,12.5780915331201,3.99899433504453,99.4791120922861,3773.85438815095,5.6600399487463,10,4,0,0
9.10671726349076,2.54813211135033,-3.77500055661125,35.9531186711341,59.3938801289872,14.0834728574424,8.80308707419414,12.5780892673946,3.998992953727,99.479096345934,3773.85334889569,5.6600401000012,10,4,0,0
9.10671690817926,2.54813217223407,-3.77499992569983,35.95311725483,59.3938756228023,14.083470221306,8.80308544371405,12.578086999894,3.99899158047305,99.4790806092226,3773.85230910605,5.66004025286668,10,4,0,0
9.10671655308676,2.54813223386535,-3.77499928691827,35.953115839396,59.3938711078651,14.0834675944369,8.8030838193298,12.5780847306323,3.99899021526204,99.4790648821777,3773.85126878751,5.660040407337,10,4,0,0
9.10671619821388,2.54813229624157,-3.77499864029357,35.9531144248342,59.3938665842199,14.0834649768157,8.80308220102791,12.5780824596234,3.99898885807363,99.4790491648239,3773.85022794548,5.66004056340657,10,4,0,0
9.10671584356119,2.54813235936014,-3.77499798585325,35.9531130111472,59.3938620519112,14.0834623684224,8.80308058879518,12.5780801868812,3.99898750888724,99.4790334571911,3773.8491865855,5.66004072106972,10,4,0,0
9.10671548912933,2.54813242321847,-3.77499732362418,35.9531115983375,59.3938575109826,14.0834597692373,8.80307898261816,12.5780779124194,3.99898616768252,99.4790177593056,3773.84814471299,5.66004088032082,10,4,0,0
9.10671513491887,2.54813248781398,-3.77499665363382,35.9531101864073,59.3938529614783,14.0834571792408,8.80307738248348,12.578075636252,3.99898483443889,99.4790020711921,3773.84710233338,5.66004104115424,10,4,0,0
9.10671478093041,2.54813255314409,-3.77499597590889,35.9531087753592,59.393848403442,14.083454598413,8.8030757883779,12.5780733583924,3.99898350913611,99.4789863928797,3773.84605945215,5.66004120356436,10,4,0,0
9.10671442716453,2.54813261920625,-3.77499529047674,35.9531073651953,59.3938438369176,14.0834520267346,8.80307420028811,12.5780710788546,3.99898219175378,99.4789707243923,3773.84501607462,5.66004136754563,10,4,0,0
9.10671407362184,2.54813268599788,-3.77499459736418,35.9531059559181,59.3938392619481,14.0834494641858,8.80307261820093,12.5780687976523,3.99898088227167,99.4789550657566,3773.84397220618,5.66004153309243,10,4,0,0
9.10671372030291,2.54813275351643,-3.77499389659812,35.95310454753,59.3938346785782,14.0834469107472,8.80307104210306,12.578066514799,3.99897958066964,99.4789394169996,3773.84292785229,5.66004170019921,10,4,0,0
9.10671336720833,2.54813282175934,-3.77499318820537,35.9531031400331,59.39383008685,14.0834443663991,8.80306947198136,12.5780642303084,3.99897828692735,99.4789237781453,3773.84188301823,5.66004186886038,10,4,0,0
9.10671301433869,2.54813289072407,-3.77499247221283,35.95310173343,59.3938254868076,14.0834418311221,8.80306790782259,12.5780619441942,3.99897700102457,99.4789081492223,3773.8408377094,5.66004203907043,10,4,0,0
9.10671266169454,2.54813296040807,-3.77499174864698,35.9531003277229,59.3938208784941,14.0834393048967,8.80306634961357,12.5780596564696,3.99897572294117,99.4788925302544,3773.83979193109,5.66004221082378,10,4,0,0
9.10671230927648,2.54813303080881,-3.77499101753477,35.9530989229141,59.3938162619524,14.0834367877036,8.80306479734122,12.5780573671483,3.99897445265714,99.4788769212682,3773.83874568862,5.66004238411497,10,4,0,0
9.10671195708509,2.54813310192376,-3.77499027890264,35.9530975190059,59.393811637225,14.083434279523,8.80306325099235,12.5780550762439,3.99897319015236,99.4788613222877,3773.83769898729,5.66004255893842,10,4,0,0
9.10671160512092,2.54813317375039,-3.77498953277711,35.9530961160005,59.3938070043558,14.083431780336,8.80306171055389,12.5780527837695,3.99897193540676,99.4788457333388,3773.83665183239,5.66004273528867,10,4,0,0
9.10671125338455,2.54813324628619,-3.77498877918475,35.9530947139004,59.393802363387,14.083429290123,8.80306017601282,12.5780504897386,3.99897068840062,99.4788301544487,3773.8356042292,5.66004291316024,10,4,0,0
9.10671090187653,2.54813331952864,-3.77498801815204,35.9530933127077,59.3937977143614,14.0834268088647,8.80305864735601,12.5780481941649,3.99896944911359,99.4788145856414,3773.83455618297,5.66004309254763,10,4,0,0
9.10671055059744,2.54813339347523,-3.77498724970513,35.9530919124245,59.3937930573206,14.0834243365418,8.80305712457039,12.5780458970611,3.998968217526,99.4787990269389,3773.83350769892,5.66004327344539,10,4,0,0
9.10671019954784,2.54813346812345,-3.77498647387085,35.9530905130533,59.3937883923085,14.083421873135,8.80305560764299,12.5780435984412,3.99896699361784,99.4787834783703,3773.83245878233,5.66004345584806,10,4,0,0
9.10670984872827,2.54813354347082,-3.77498569067484,35.9530891145963,59.3937837193666,14.0834194186253,8.80305409656074,12.5780412983178,3.99896577736934,99.478767939959,3773.8314094383,5.66004363975023,10,4,0,0
9.10670949813932,2.54813361951484,-3.77498490014381,35.9530877170556,59.3937790385377,14.0834169729934,8.8030525913108,12.5780389967045,3.99896456876058,99.478752411729,3773.83035967215,5.66004382514645,10,4,0,0
9.1067091477815,2.54813369625302,-3.77498410230345,35.9530863204336,59.3937743498631,14.0834145362201,8.80305109188004,12.5780366936143,3.99896336777181,99.4787368937068,3773.82930948897,5.6600440120313,10,4,0,0
9.1067087976554,2.54813377368288,-3.77498329718014,35.9530849247324,59.3937696533853,14.0834121082861,8.80304959825565,12.5780343890602,3.99896217438345,99.4787213859152,3773.82825889397,5.66004420039939,10,4,0,0
9.10670844776154,2.54813385180195,-3.77498248479992,35.953083529954,59.3937649491464,14.0834096891725,8.8030481104247,12.5780320830556,3.99896098857567,99.4787058883781,3773.82720789228,5.66004439024533,10,4,0,0
9.10670809810049,2.54813393060776,-3.77498166518859,35.9530821361009,59.3937602371874,14.0834072788602,8.80304662837426,12.5780297756133,3.99895981032881,99.4786904011208,3773.82615648903,5.66004458156375,10,4,0,0
9.10670774867277,2.54813401009783,-3.77498083837219,35.9530807431751,59.393755517551,14.0834048773301,8.80304515209156,12.5780274667464,3.9989586396232,99.478674924168,3773.82510468939,5.66004477434926,10,4,0,0
9.10670739947893,2.54813409026972,-3.77498000437663,35.9530793511788,59.3937507902781,14.0834024845631,8.80304368156357,12.5780251564682,3.99895747643916,99.4786594575424,3773.82405249842,5.66004496859649,10,4,0,0
9.10670705051952,2.54813417112096,-3.77497916322756,35.9530779601141,59.3937460554106,14.0834001005405,8.80304221677761,12.5780228447911,3.99895632075743,99.4786440012679,3773.8229999212,5.66004516430016,10,4,0,0
9.10670670179506,2.54813425264912,-3.77497831495089,35.9530765699834,59.3937413129898,14.0833977252432,8.80304075772085,12.5780205317285,3.99895517255828,99.4786285553712,3773.82194696287,5.6600453614549,10,4,0,0
9.10670635330609,2.54813433485174,-3.77497745957214,35.9530751807885,59.3937365630565,14.0833953586521,8.80303930438049,12.578018217293,3.99895403182234,99.4786131198718,3773.82089362844,5.66004556005538,10,4,0,0
9.10670600505313,2.54813441772639,-3.77497659711707,35.9530737925318,59.3937318056527,14.0833930007486,8.80303785674369,12.5780159014976,3.99895289853004,99.4785976947974,3773.81983992295,5.6600457600963,10,4,0,0
9.10670565703673,2.54813450127064,-3.77497572761126,35.9530724052151,59.3937270408187,14.0833906515138,8.80303641479782,12.5780135843549,3.99895177266205,99.4785822801677,3773.81878585143,5.66004596157238,10,4,0,0
9.10670530925741,2.54813458548206,-3.77497485108012,35.9530710188406,59.393722268596,14.0833883109286,8.80303497853004,12.5780112658779,3.99895065419895,99.4785668760067,3773.81773141899,5.66004616447834,10,4,0,0
9.10670496171568,2.54813467035822,-3.77497396754927,35.9530696334107,59.3937174890254,14.0833859789743,8.80303354792773,12.5780089460793,3.99894954312128,99.4785514823415,3773.81667663056,5.66004636880886,10,4,0,0
9.10670461441207,2.54813475589671,-3.77497307704391,35.9530682489273,59.3937127021474,14.0833836556321,8.80303212297804,12.5780066249716,3.99894843940979,99.4785360991917,3773.81562149115,5.66004657455869,10,4,0,0
9.1067042673471,2.54813484209512,-3.77497217958967,35.9530668653922,59.3937079080028,14.0833813408835,8.80303070366853,12.5780043025677,3.9989473430453,99.47852072658,3773.81456600569,5.66004678172267,10,4,0,0
9.10670392052128,2.54813492895105,-3.77497127521156,35.9530654828079,59.3937031066321,14.0833790347097,8.80302928998645,12.5780019788801,3.99894625400867,99.4785053645324,3773.81351017918,5.66004699029545,10,4,0,0
9.10670357393512,2.5481350164621,-3.77497036393504,35.9530641011762,59.3936982980758,14.0833767370918,8.80302788191926,12.5779996539215,3.99894517228057,99.4784900130684,3773.81245401652,5.66004720027186,10,4,0,0
9.10670322758915,2.54813510462586,-3.77496944578519,35.9530627204991,59.3936934823747,14.0833744480114,8.80302647945422,12.5779973277045,3.99894409784184,99.4784746722126,3773.81139752278,5.66004741164666,10,4,0,0
9.10670288148386,2.54813519343994,-3.77496852078713,35.9530613407788,59.3936886595687,14.0833721674495,8.80302508257876,12.5779950002413,3.99894303067327,99.4784593419872,3773.81034070279,5.66004762441467,10,4,0,0
9.10670253561976,2.54813528290197,-3.77496758896609,35.9530599620175,59.3936838296974,14.0833698953878,8.80302369128037,12.5779926715448,3.99894197075582,99.4784440224167,3773.80928356144,5.66004783857068,10,4,0,0
9.10670218999737,2.54813537300955,-3.77496665034693,35.9530585842169,59.3936789928018,14.0833676318077,8.80302230554651,12.5779903416273,3.99894091807039,99.4784287135208,3773.80822610363,5.66004805410952,10,4,0,0
9.10670184461718,2.54813546376033,-3.77496570495464,35.953057207379,59.393674148921,14.0833653766906,8.80302092536459,12.5779880105011,3.99893987259787,99.4784134153223,3773.80716833425,5.660048271026,10,4,0,0
9.10670149947969,2.54813555515194,-3.77496475281424,35.9530558315059,59.3936692980957,14.083363130018,8.80301955072218,12.5779856781788,3.99893883431952,99.4783981278431,3773.80611025812,5.660048489315,10,4,0,0
9.10670115458539,2.548135647182,-3.77496379395041,35.9530544565996,59.3936644403648,14.0833608917714,8.80301818160677,12.5779833446726,3.99893780321634,99.4783828511067,3773.80505188011,5.66004870897138,10,4,0,0
9.10670080993478,2.54813573984816,-3.77496282838797,35.9530530826622,59.3936595757684,14.0833586619324,8.80301681800591,12.5779810099947,3.99893677926917,99.4783675851352,3773.80399320507,5.66004892998998,10,4,0,0
9.10670046552836,2.54813583314806,-3.77496185615172,35.9530517096954,59.3936547043458,14.0833564404826,8.80301545990716,12.5779786741576,3.99893576245938,99.4783523299494,3773.80293423782,5.66004915236565,10,4,0,0
9.10670012136663,2.54813592707937,-3.77496087726649,35.9530503377013,59.3936498261371,14.0833542274034,8.80301410729805,12.5779763371737,3.99893475276792,99.4783370855701,3773.80187498317,5.66004937609335,10,4,0,0
9.10669977745005,2.54813602163972,-3.77495989175674,35.953048966682,59.3936449411809,14.0833520226769,8.80301276016627,12.5779739990548,3.99893375017609,99.4783218520221,3773.80081544591,5.66004960116793,10,4,0,0
9.10669943377912,2.5481361168268,-3.774958899647,35.9530475966393,59.3936400495167,14.0833498262844,8.80301141849935,12.5779716598133,3.99893275466525,99.4783066293255,3773.79975563074,5.66004982758432,10,4,0,0
9.10669909035432,2.54813621263827,-3.77495790096191,35.953046227575,59.393635151184,14.0833476382076,8.80301008228497,12.5779693194613,3.9989317662164,99.4782914174999,3773.79869554257,5.66005005533743,10,4,0,0
9.10669874717613,2.54813630907179,-3.77495689572589,35.9530448594913,59.3936302462212,14.0833454584283,8.80300875151079,12.5779669780109,3.99893078481091,99.4782762165698,3773.79763518601,5.66005028442223,10,4,0,0
9.10669840424502,2.54813640612504,-3.77495588396334,35.9530434923899,59.3936253346676,14.0833432869279,8.80300742616447,12.5779646354741,3.99892981043001,99.4782610265544,3773.79657456593,5.66005051483358,10,4,0,0
9.10669806156149,2.54813650379571,-3.77495486569887,35.9530421262729,59.3936204165622,14.0833411236887,8.80300610623374,12.5779622918633,3.99892884305524,99.4782458474762,3773.79551368694,5.66005074656654,10,4,0,0
9.106697719126,2.54813660208149,-3.77495384095647,35.9530407611418,59.3936154919431,14.0833389686923,8.80300479170631,12.5779599471902,3.99892788266783,99.4782306793537,3773.79445255377,5.66005097961602,10,4,0,0
9.10669737693902,2.54813670098007,-3.77495280976058,35.9530393969988,59.3936105608498,14.0833368219206,8.80300348256986,12.5779576014669,3.99892692924942,99.4782155222089,3773.79339117114,5.66005121397701,10,4,0,0
9.10669703500101,2.54813680048915,-3.77495177213524,35.953038033846,59.3936056233202,14.0833346833553,8.80300217881216,12.5779552547051,3.99892598278115,99.4782003760665,3773.79232954371,5.66005144964452,10,4,0,0
9.10669669331245,2.54813690060643,-3.77495072810467,35.9530366716849,59.3936006793933,14.0833325529784,8.803000880421,12.5779529069168,3.9989250432447,99.4781852409428,3773.79126767619,5.66005168661353,10,4,0,0
9.10669635187379,2.54813700132962,-3.77494967769314,35.9530353105174,59.3935957291068,14.0833304307719,8.80299958738425,12.5779505581141,3.9989241106216,99.4781701168594,3773.79020557315,5.66005192487904,10,4,0,0
9.10669601068551,2.54813710265644,-3.77494862092442,35.9530339503455,59.3935907724996,14.0833283167176,8.8029982996897,12.5779482083087,3.99892318489339,99.4781550038384,3773.78914323928,5.66005216443611,10,4,0,0
9.10669566974805,2.5481372045846,-3.77494755782266,35.9530325911707,59.393585809609,14.0833262107976,8.80299701732514,12.5779458575124,3.99892226604169,99.4781399018968,3773.7880806792,5.66005240527975,10,4,0,0
9.1066953290619,2.54813730711183,-3.77494648841173,35.9530312329953,59.3935808404743,14.0833241129939,8.80299574027845,12.5779435057369,3.99892135404821,99.4781248110586,3773.78701789753,5.66005264740504,10,4,0,0
9.10669498862748,2.54813741023586,-3.77494541271551,35.953029875821,59.3935758651326,14.0833220232885,8.80299446853752,12.577941152994,3.99892044889452,99.478109731344,3773.78595489887,5.66005289080702,10,4,0,0
9.10669464844526,2.54813751395442,-3.77494433075782,35.9530285196494,59.3935708836217,14.0833199416633,8.80299320209025,12.5779387992953,3.99891955056222,99.4780946627707,3773.78489168777,5.66005313548072,10,4,0,0
9.10669430851568,2.54813761826524,-3.77494324256253,35.9530271644824,59.3935658959799,14.0833178681006,8.80299194092441,12.5779364446528,3.99891865903311,99.4780796053596,3773.78382826889,5.66005338142127,10,4,0,0
9.1066939688392,2.54813772316608,-3.77494214815329,35.9530258103217,59.3935609022446,14.0833158025825,8.80299068502808,12.5779340890777,3.99891777428894,99.4780645591302,3773.7827646467,5.66005362862372,10,4,0,0
9.10669362941626,2.54813782865468,-3.7749410475538,35.9530244571695,59.393555902453,14.0833137450911,8.80298943438919,12.5779317325819,3.99891689631147,99.4780495241053,3773.78170082575,5.66005387708323,10,4,0,0
9.1066932902473,2.5481379347288,-3.77493994078753,35.9530231050271,59.3935508966431,14.0833116956085,8.80298818899564,12.5779293751767,3.99891602508268,99.4780345003013,3773.78063681059,5.66005412679487,10,4,0,0
9.10669295133277,2.54813804138621,-3.77493882787815,35.9530217538964,59.393545884852,14.0833096541172,8.80298694883561,12.5779270168738,3.99891516058432,99.4780194877377,3773.7795726057,5.66005437775379,10,4,0,0
9.1066926126731,2.54813814862466,-3.77493770884917,35.9530204037793,59.3935408671171,14.0833076205991,8.80298571389699,12.5779246576848,3.99891430279848,99.4780044864367,3773.77850821564,5.66005462995511,10,4,0,0
9.10669227426873,2.54813825644192,-3.77493658372401,35.9530190546774,59.3935358434753,14.0833055950367,8.80298448416789,12.577922297621,3.99891345170687,99.477989496416,3773.77744364481,5.66005488339399,10,4,0,0
9.10669193612011,2.54813836483576,-3.77493545252622,35.9530177065926,59.3935308139643,14.083303577412,8.80298325963633,12.5779199366941,3.99891260729152,99.4779745176951,3773.7763788978,5.66005513806554,10,4,0,0
9.10669159822765,2.54813847380396,-3.77493431527898,35.9530163595263,59.3935257786209,14.0833015677076,8.80298204029026,12.5779175749153,3.99891176953435,99.4779595502924,3773.77531397909,5.66005539396496,10,4,0,0
9.10669126059179,2.54813858334432,-3.77493317200566,35.9530150134806,59.3935207374817,14.0832995659057,8.8029808261179,12.5779152122959,3.99891093841757,99.4779445942293,3773.77424889299,5.66005565108745,10,4,0,0
9.10669092321297,2.54813869345462,-3.77493202272956,35.9530136684572,59.3935156905835,14.0832975719887,8.80297961710727,12.5779128488475,3.9989101139231,99.4779296495248,3773.77318364399,5.66005590942817,10,4,0,0
9.10669058609159,2.54813880413264,-3.77493086747376,35.9530123244575,59.3935106379631,14.083295585939,8.80297841324654,12.577910484581,3.99890929603305,99.4779147161946,3773.77211823658,5.66005616898234,10,4,0,0
9.10669024922808,2.5481389153762,-3.77492970626139,35.9530109814834,59.3935055796576,14.0832936077392,8.80297721452388,12.5779081195079,3.99890848472967,99.4778997942603,3773.7710526751,5.66005642974518,10,4,0,0
9.10668991262287,2.5481390271831,-3.77492853911565,35.9530096395365,59.3935005157023,14.0832916373716,8.80297602092753,12.5779057536395,3.99890767999506,99.4778848837389,3773.76998696392,5.66005669171188,10,4,0,0
9.10668957627638,2.54813913955114,-3.77492736605961,35.9530082986187,59.3934954461348,14.0832896748187,8.80297483244556,12.5779033869871,3.99890688181142,99.4778699846519,3773.76892110749,5.6600569548777,10,4,0,0
9.10668924018903,2.54813925247814,-3.77492618711614,35.9530069587313,59.3934903709911,14.0832877200627,8.80297364906619,12.5779010195617,3.99890609016092,99.4778550970144,3773.76785511017,5.66005721923783,10,4,0,0
9.10668890436122,2.54813936596191,-3.77492500230824,35.9530056198763,59.3934852903071,14.0832857730866,8.80297247077766,12.5778986513744,3.99890530502586,99.4778402208472,3773.7667889763,5.66005748478761,10,4,0,0
9.10668856879337,2.54813948000029,-3.77492381165877,35.9530042820551,59.3934802041196,14.0832838338728,8.80297129756821,12.5778962824364,3.99890452638851,99.4778253561681,3773.76572271022,5.66005775152224,10,4,0,0
9.10668823348589,2.54813959459111,-3.77492261519052,35.9530029452696,59.3934751124637,14.0832819024039,8.80297012942606,12.5778939127587,3.99890375423121,99.4778105029954,3773.76465631624,5.66005801943705,10,4,0,0
9.10668789843918,2.54813970973218,-3.77492141292635,35.953001609521,59.3934700153761,14.0832799786624,8.80296896633951,12.5778915423524,3.99890298853643,99.4777956613449,3773.76358979875,5.66005828852726,10,4,0,0
9.10668756365367,2.54813982542136,-3.77492020488899,35.9530002748114,59.3934649128925,14.0832780626313,8.8029678082969,12.5778891712285,3.99890222928644,99.477780831238,3773.76252316192,5.66005855878823,10,4,0,0
