Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Tset,Tamb
9.528369006,3.297482996,3.323041597,37.60444113,53.90261495,25.72633066,15.45463016,12.13028822,11.17227705,100,3404.179507,7.245584952,12,30
9.528356689,3.297736221,3.325223817,37.60439209,53.90014355,25.72841069,15.45591602,12.12940634,11.17416007,100,3403.831845,7.246127578,12,30
9.528344745,3.29798889,3.327402478,37.60434467,53.89767992,25.73048843,15.45719051,12.12851354,11.17604239,100,3403.484958,7.246669123,12,30
9.52833312,3.29824086,3.329576227,37.60429868,53.89522697,25.7325639,15.45845691,12.12761428,11.1779241,100,3403.138378,7.247209228,12,30
9.528321758,3.298492006,3.331743836,37.60425392,53.89278724,25.73463712,15.4597186,12.12671308,11.17980524,100,3402.791664,7.247747573,12,30
9.528310595,3.298742223,3.33390423,37.60421016,53.89036284,25.73670809,15.46097889,12.12581437,11.1816858,100,3402.444413,7.24828388,12,30
9.52829955,3.298991423,3.336056507,37.60416718,53.88794778,25.73877683,15.462241,12.12492239,11.18356572,100,3402.095633,7.248817915,12,30
9.528288475,3.299239523,3.338199915,37.60412465,53.88551289,25.74084335,15.46350793,12.12404109,11.18544485,100,3401.742167,7.249349454,12,30
9.528277341,3.2994865,3.340333742,37.60408201,53.88309797,25.74290765,15.46478238,12.12317418,11.18732306,100,3401.385767,7.249878406,12,30
9.528266109,3.299732343,3.342457774,37.60403914,53.88070247,25.74496976,15.46606672,12.1223246,11.18920017,100,3401.027524,7.25040472,12,30
9.528254732,3.299977065,3.344571943,37.60399589,53.87832598,25.74702968,15.4673629,12.12149478,11.19107599,100,3400.66753,7.250928399,12,30
9.528243171,3.300220698,3.346676352,37.60395208,53.87596776,25.74908742,15.46867241,12.12068655,11.19295031,100,3400.305782,7.251449491,12,30
9.528231396,3.300463292,3.348771277,37.60390756,53.87362671,25.751143,15.46999628,12.11990113,11.1948229,100,3399.942311,7.251968095,12,30
9.528219385,3.300704913,3.350857149,37.60386222,53.87130143,25.7531964,15.47133508,12.11913913,11.19669353,100,3399.577205,7.252484348,12,30
9.528207125,3.30094564,3.352934538,37.60381597,53.86899022,25.75524766,15.4726889,12.11840054,11.19856198,100,3399.210602,7.252998425,12,30
9.528194612,3.301185563,3.355004126,37.60376876,53.8666912,25.75729677,15.4740574,12.11768477,11.20042801,100,3398.842686,7.253510526,12,30
9.528181849,3.301424778,3.357066682,37.60372058,53.86440235,25.75934374,15.47543984,12.11699071,11.20229144,100,3398.473677,7.254020876,12,30
9.528168849,3.301663384,3.359123036,37.60367144,53.86212158,25.76138858,15.47683513,12.1163168,11.20415208,100,3398.103825,7.254529709,12,30
9.52815563,3.301901483,3.361174049,37.60362138,53.8598468,25.76343129,15.47824187,12.11566108,11.20600978,100,3397.7334,7.255037267,12,30
9.528142217,3.302139174,3.363220589,37.60357048,53.85757598,25.76547188,15.47965841,12.11502128,11.20786442,100,3397.362685,7.25554379,12,30
9.528128641,3.30237655,3.365263505,37.60351883,53.8553072,25.76751035,15.48108292,12.1143949,11.20971589,100,3396.991963,7.256049509,12,30
9.528114936,3.302613697,3.367303601,37.60346655,53.85303871,25.76954672,15.48251344,12.11377932,11.21156414,100,3396.621516,7.256554641,12,30
9.52810114,3.302850693,3.369341621,37.60341378,53.85076896,25.77158098,15.48394797,12.11317182,11.21340913,100,3396.251609,7.257059383,12,30
9.528087293,3.303087604,3.371378229,37.60336066,53.84849664,25.77361314,15.48538449,12.11256974,11.21525087,100,3395.882491,7.257563908,12,30
9.528073436,3.303324484,3.373413994,37.60330734,53.84622069,25.77564321,15.48682105,12.1119705,11.21708937,100,3395.514384,7.258068363,12,30
9.528059608,3.303561375,3.375449381,37.60325398,53.84394032,25.77767119,15.4882558,12.11137167,11.21892471,100,3395.147481,7.258572862,12,30
9.528045849,3.303798304,3.377484747,37.60320074,53.84165504,25.7796971,15.48968705,12.11077105,11.22075694,100,3394.78194,7.259077491,12,30
9.528032196,3.304035287,3.379520333,37.60314775,53.83936462,25.78172092,15.4911133,12.11016672,11.22258617,100,3394.417886,7.259582303,12,30
9.52801868,3.304272326,3.381556269,37.60309518,53.83706911,25.78374268,15.49253329,12.10955704,11.22441252,100,3394.055406,7.260087319,12,30
9.528005333,3.304509412,3.383592574,37.60304313,53.83476878,25.78576237,15.49394598,12.10894072,11.2262361,100,3393.694551,7.260592533,12,30
9.527992179,3.304746523,3.385629166,37.60299174,53.83246415,25.78778,15.49535059,12.10831681,11.22805704,100,3393.335334,7.261097909,12,30
9.527979239,3.30498363,3.38766587,37.60294109,53.83015593,25.78979558,15.49674663,12.10768472,11.22987548,100,3392.977736,7.261603388,12,30
9.527966529,3.305220695,3.389702425,37.60289126,53.82784498,25.79180912,15.49813383,12.1070442,11.23169156,100,3392.621708,7.262108888,12,30
9.527954058,3.305457674,3.391738507,37.60284232,53.82553231,25.79382062,15.4995122,12.10639532,11.2335054,100,3392.267171,7.262614312,12,30
9.527941833,3.305694516,3.393773731,37.6027943,53.823219,25.79583009,15.50088198,12.10573847,11.23531712,100,3391.914026,7.263119547,12,30
9.527929854,3.30593117,3.395807675,37.60274722,53.8209062,25.79783753,15.50224361,12.10507431,11.23712684,100,3391.562151,7.263624472,12,30
9.527918117,3.306167583,3.397839892,37.6027011,53.81859505,25.79984296,15.50359772,12.10440372,11.23893464,100,3391.211415,7.264128961,12,30
9.527906615,3.306403701,3.399869923,37.6026559,53.8162867,25.80184637,15.50494509,12.1037278,11.24074061,100,3390.861674,7.264632887,12,30
9.527895336,3.306639473,3.401897314,37.60261161,53.81398224,25.80384779,15.50628663,12.10304778,11.24254482,100,3390.512783,7.265136124,12,30
9.527884267,3.306874853,3.403921626,37.60256818,53.81168268,25.80584721,15.50762333,12.10236501,11.24434732,100,3390.164594,7.265638554,12,30
9.52787339,3.307109796,3.405942453,37.60252555,53.80938893,25.80784464,15.50895622,12.10168087,11.24614812,100,3389.816966,7.266140069,12,30
9.527862689,3.307344265,3.407959423,37.60248367,53.80710178,25.80984008,15.51028636,12.10099679,11.24794726,100,3389.469768,7.26664057,12,30
9.527852144,3.307578228,3.409972215,37.60244247,53.80482188,25.81183356,15.51161479,12.10031414,11.24974471,100,3389.122878,7.267139976,12,30
9.527841736,3.307811663,3.411980561,37.60240186,53.80254973,25.81382506,15.51294251,12.09963423,11.25154047,100,3388.776192,7.267638218,12,30
9.527831447,3.30804455,3.413984251,37.60236178,53.80028568,25.8158146,15.51427044,12.09895826,11.2533345,100,3388.429621,7.268135247,12,30
9.527821258,3.308276879,3.415983138,37.60232216,53.79802993,25.81780219,15.5155994,12.0982873,11.25512676,100,3388.083097,7.268631029,12,30
9.527811153,3.308508649,3.417977135,37.60228293,53.79578253,25.81978782,15.51693012,12.09762227,11.25691718,100,3387.73657,7.269125547,12,30
9.527801117,3.308739862,3.419966217,37.60224402,53.79354338,25.82177152,15.51826318,12.09696391,11.25870572,100,3387.390012,7.269618802,12,30
9.527791138,3.308970529,3.421950416,37.60220537,53.79131226,25.82375327,15.51959901,12.09631276,11.26049231,100,3387.043413,7.27011081,12,30
9.527781206,3.309200664,3.423929818,37.60216695,53.78908883,25.82573309,15.52093794,12.0956692,11.26227686,100,3386.696784,7.270601602,12,30
9.527771314,3.309430289,3.425904557,37.6021287,53.78687265,25.82771098,15.52228011,12.09503338,11.26405932,100,3386.350152,7.271091219,12,30
9.527761456,3.309659426,3.427874807,37.60209061,53.78466321,25.82968695,15.52362556,12.09440531,11.26583961,100,3386.00356,7.271579714,12,30
9.527751631,3.309888105,3.429840776,37.60205265,53.78245993,25.83166099,15.52497417,12.09378478,11.26761767,100,3385.657067,7.272067151,12,30
9.527741839,3.310116352,3.431802698,37.60201481,53.78026221,25.83363313,15.5263257,12.09317147,11.26939344,100,3385.31074,7.272553595,12,30
9.527732084,3.3103442,3.433760824,37.60197711,53.7780694,25.83560335,15.52767983,12.09256488,11.27116687,100,3384.964657,7.273039118,12,30
9.52772237,3.310571678,3.435715415,37.60193954,53.77588089,25.83757167,15.52903611,12.09196441,11.2729379,100,3384.618901,7.273523794,12,30
9.527712706,3.310798816,3.437666731,37.60190214,53.77369605,25.83953809,15.53039405,12.09136938,11.27470651,100,3384.273559,7.274007694,12,30
9.5277031,3.311025642,3.439615029,37.60186492,53.77151432,25.8415026,15.53175309,12.09077902,11.27647266,100,3383.928718,7.274490888,12,30
9.527693562,3.311252183,3.441560549,37.60182793,53.76933517,25.84346523,15.53311263,12.09019254,11.27823633,100,3383.584465,7.274973442,12,30
9.527684105,3.31147846,3.443503515,37.60179121,53.76715814,25.84542596,15.53447206,12.08960911,11.27999753,100,3383.240879,7.275455414,12,30
9.52767474,3.311704494,3.445444124,37.60175479,53.76498285,25.84738481,15.53583077,12.08902793,11.28175624,100,3382.898038,7.275936857,12,30
9.52766548,3.311930302,3.447382548,37.60171873,53.76280897,25.84934177,15.53718818,12.08844822,11.28351248,100,3382.556008,7.276417813,12,30
9.527656336,3.312155894,3.449318923,37.60168307,53.7606363,25.85129686,15.53854372,12.08786925,11.28526627,100,3382.214849,7.276898318,12,30
9.52764732,3.31238128,3.451253355,37.60164786,53.75846468,25.85325007,15.53989689,12.08729036,11.28701763,100,3381.874607,7.277378395,12,30
9.527638444,3.312606463,3.453185914,37.60161314,53.75629406,25.8552014,15.54124723,12.08671097,11.28876659,100,3381.53532,7.27785806,12,30
9.527629718,3.312831445,3.455116637,37.60157896,53.75412447,25.85715087,15.54259439,12.0861306,11.29051319,100,3381.197014,7.278337319,12,30
9.527621151,3.313056221,3.457045527,37.60154536,53.751956,25.85909848,15.54393804,12.08554886,11.29225747,100,3380.859703,7.278816169,12,30
9.52761275,3.313280785,3.458972556,37.60151237,53.74978883,25.86104422,15.54527796,12.08496548,11.29399946,100,3380.523392,7.279294599,12,30
9.527604521,3.313505128,3.460897669,37.60148002,53.74762317,25.86298811,15.54661401,12.08438029,11.29573922,100,3380.188072,7.279772589,12,30
9.52759647,3.313729238,3.462820785,37.60144833,53.74545931,25.86493014,15.54794613,12.08379323,11.29747678,100,3379.853729,7.280250114,12,30
9.5275886,3.313953101,3.464741804,37.60141733,53.74329755,25.86687032,15.54927433,12.08320433,11.29921218,100,3379.520336,7.280727145,12,30
9.527580911,3.314176702,3.466660607,37.60138702,53.74113823,25.86880866,15.55059868,12.08261372,11.30094546,100,3379.187864,7.281203645,12,30
9.527573405,3.314400025,3.468577066,37.60135741,53.73898172,25.87074516,15.55191935,12.08202162,11.30267665,100,3378.856274,7.281679578,12,30
9.52756608,3.314623054,3.470491043,37.60132851,53.73682837,25.87267981,15.55323652,12.0814283,11.3044058,100,3378.525525,7.282154905,12,30
9.527558933,3.314845772,3.472402399,37.6013003,53.73467853,25.87461263,15.55455045,12.08083412,11.30613291,100,3378.195573,7.282629587,12,30
