Pdis,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,Tamb,Tset,target
7.95264301650869,-2.56208073766351,31.1190402927008,46.5807180150729,5.15622393905471,3.14242502871065,5.70450245254932,0.0054611075021284,45.7671143633427,10,0,0
7.95369323421438,-2.56647051404195,31.1236740529214,46.5968088187175,5.16087657743248,3.14404346880195,5.71051236922619,0.0045682546534067,45.818600588016,10,0,0
7.95418463516597,-2.56907321622907,31.1258429658343,46.6051466622228,5.16248476391087,3.14435513666228,5.71342809197961,0.0036149449056779,45.8426996203811,10,0,0
7.95284592278045,-2.56287904456383,31.1199354025815,46.5837477508157,5.15717811531516,3.1427775102494,5.70565314685786,0.0053388120731483,45.7770600286829,10,0,0
7.95391028238442,-2.56756034674981,31.124631986287,46.600405016191,5.16164786788647,3.14422982600144,5.71178919588351,0.0042050715595678,45.8292442920778,10,0,0
7.95337988428229,-2.5650423534513,31.1222912691057,46.5918292473223,5.15961374027728,3.14365627757007,5.70869612241364,0.0049513700693637,45.8032363233972,10,0,0
7.95266070428091,-2.56215126581964,31.119118319467,46.5809832852839,5.15630628744844,3.14245496548415,5.70460289544241,0.005449592880268,45.7679813274107,10,0,0
7.95340782469167,-2.5651635654765,31.1224145591424,46.5922642304178,5.15973269336507,3.14369578461856,5.70885691584283,0.0049231917090537,45.8046062126938,10,0,0
7.95289412310135,-2.56306731247503,31.1201480438845,46.5844661486951,5.15740574514052,3.14286244140368,5.70592636896197,0.0053109010485172,45.7794227098279,10,0,0
7.95363266758744,-2.56618191225505,31.1234067619982,46.5958279105068,5.16064544413251,3.1439788382358,5.71015895720433,0.0046545360428353,45.8156306888693,10,0,0
7.95412286313886,-2.56871872694012,31.125570294625,46.6040590597102,5.16231042096825,3.14433822163551,5.7130565404812,0.0037612158945421,45.8396699402783,10,0,0
7.95412038207487,-2.56870466041357,31.1255593429759,46.6040156232757,5.16230324446053,3.14433740239338,5.71304164859953,0.0037669251617558,45.839548255288,10,0,0
7.95388745596399,-2.56744145777395,31.1245312382607,46.6000206036228,5.16157112478879,3.14421370816007,5.71165412375569,0.0042474118491782,45.8281248695629,10,0,0
7.95401215298839,-2.56810375120773,31.1250816210482,46.6021391568506,5.16197728162928,3.14429130882741,5.71239436595147,0.0040036948179249,45.8342402338688,10,0,0
7.95360672741512,-2.5660602551485,31.1232922859194,46.5954106451137,5.16054444682021,3.14394957228683,5.71000795763041,0.0046895943535787,45.8143587324375,10,0,0
7.95346816550141,-2.56542914685031,31.1226808249664,46.5932092632368,5.15998562780067,3.14377801305835,5.7092048912188,0.0048586140968041,45.8075647218487,10,0,0
7.95351564000864,-2.5656419354155,31.122890321041,46.5939584468149,5.16018065156993,3.14383959215201,5.70947939312896,0.0048040608627388,45.8098924560109,10,0,0
7.95365675200068,-2.56629590370352,31.1235130497278,46.5962168428061,5.16073814796295,3.14400516638904,5.71029934812833,0.0046209762917328,45.8168116636418,10,0,0
7.95323160431468,-2.56441602684197,31.121636994887,46.5895459960093,5.15896474299865,3.14343287260715,5.70784602807305,0.0050843065744175,45.7959666098557,10,0,0
7.95309517347089,-2.56386102561123,31.1210350430108,46.5874771950184,5.15834514676135,3.14321010892991,5.70706799224553,0.0051856733441013,45.7892782556756,10,0,0
7.95286909124917,-2.56296951582641,31.1200376125189,46.5840929999767,5.1572875731361,3.14281834981591,5.705784466838,0.0053254270969205,45.7781956946544,10,0,0
7.95377974636024,-2.56689420611582,31.1240558591595,46.5982266477234,5.16119495685291,3.14412645992303,5.71101930923084,0.0044338771282355,45.8228428795495,10,0,0
7.95366950323207,-2.56635666554297,31.1235693231061,46.5964233585419,5.16078680697785,3.14401877173134,5.71037375314836,0.0046028094286612,45.8174369234011,10,0,0
7.95409659025302,-2.5685704390857,31.1254543242315,46.6036000578744,5.16223374816741,3.14432900189888,5.71289896741905,0.0038210280496855,45.83838138035,10,0,0
7.95277608646659,-2.56260611005069,31.1196273176708,46.5827070855329,5.15684818993589,3.14265463652822,5.70525733400666,0.0053792834074215,45.7736368630088,10,0,0
7.95377063650291,-2.56684893851855,31.1240156536639,46.598076398164,5.16116209974132,3.14411825176501,5.71096580652267,0.0044486605730753,45.822396151821,10,0,0
7.9530670921977,-2.5637487910048,31.1209111489749,46.5870544397881,5.15821547042822,3.14316264614644,5.70690824854427,0.0052045530639475,45.787901655277,10,0,0
7.95419406505208,-2.56912805735266,31.1258845914153,46.6053137365556,5.16251064187583,3.14435712660645,5.71348494462109,0.0035919143535352,45.8431621268371,10,0,0
7.95267052164229,-2.56219029575215,31.1191616273085,46.5811303694912,5.15635210070718,3.1424716781172,5.70465862701701,0.0054433092076919,45.7684625256503,10,0,0
7.95388458276885,-2.56742656633224,31.1245185570328,46.5999723233185,5.16156139018909,3.14421161967505,5.71163713556683,0.004252670262872,45.827983967031,10,0,0
7.95269209588644,-2.56227580469408,31.1192567992462,46.581453259381,5.15645301741381,3.14250862397245,5.70478106069896,0.0054297421380056,45.7695199916246,10,0,0
7.95340608484628,-2.56515598577346,31.1224068818416,46.5922370969213,5.15972531932294,3.14369335036633,5.70884689721152,0.0049249775190674,45.8045209093509,10,0,0
7.95310450381252,-2.5638984499729,31.1210762086272,46.5876178664964,5.1583880890542,3.14322577205195,5.70712109589505,0.0051792676791251,45.7897356514138,10,0,0
7.95373844926103,-2.56669023728159,31.1238735996869,46.5975473365486,5.16104473742269,3.14408824114741,5.71077699920772,0.0044996904164804,45.8208177742986,10,0,0
