Pdis,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,Tamb,Tset,target
9.91877181783344,2.36304378164181,39.0850480083067,56.986031871918996,25.332904780939785,16.148662804876704,13.7069533921884,12.826510747452968,100.0,9.331227009754759,12,0
8.27840615754694,8.36456096110248,32.5342044245508,38.9356797948729,19.35085274882364,14.811197770388896,6.14673755854784,10.802241365205942,61.4911602727861,10.123355022636595,12,0
9.48329909912252,-1.86653463862325,37.4305188592461,59.47313098254827,19.30972804591528,11.578429482455357,13.5640612826335,7.394818187572767,100.0,7.559559700834649,7,0
7.99956810374377,4.21555174214825,31.3270866796901,38.4202611005602,10.780643939058798,8.64591493947928,5.33861710708061,8.199338135010422,48.0787408854452,8.314668650403279,7,0
8.15283656832431,-3.24754903555549,31.9938107202154,51.672939493082474,6.178113452656055,4.107977499685659,6.80920668932822,-1.1346194742607032,55.4867857801709,31.321403380525616,0,0
9.91866814201508,2.36392067229389,39.0846601769575,59.33182239571753,25.265206297615443,17.193226442983253,13.7062553397712,11.426569333004107,100.0,8.725015951821067,12,0
8.30540208450971,3.27529993957256,32.6496659276331,41.83555054931462,14.86468676139182,11.384902838297524,6.7525227449305,7.199126432317319,62.7740658625903,30.752150553877623,7,0
8.15343150458175,-3.25072916099936,31.9963876812596,47.95736866406113,7.623776329925756,0.8819112900380905,6.81285826304673,1.519685211342971,55.5154186806621,30.100491490974452,0,0
9.37690680843037,-1.45770454530799,37.0176615170229,59.036715670772374,18.524325172867286,12.172973527745729,13.0121795453052,6.487782616386806,100.0,29.6953346692088,7,0
9.06897645903257,-8.37320480089124,35.8025697730093,66.26801329820294,9.563611356864735,6.533863932464208,13.8695862624015,-0.45711874382354245,97.8063308112142,19.875577805677757,0,0
8.45564069981566,7.75156361552678,33.2866941367845,39.843002170620835,21.032933109904025,14.597571087241404,6.87484637331619,11.94422052993272,69.8521570753832,28.398447382544646,12,0
8.93206653693872,-7.33635693150723,35.2523094825897,63.580047292097824,9.442103149522278,5.858574867036772,12.5510630618301,1.0467941856438057,91.6923275843298,29.18568009517133,0,0
9.06651587473309,-8.3311684978222,35.7927220657059,65.3411681543043,11.912364745044375,5.350394023534566,13.8369549762573,-0.11024823938310879,97.6969118411767,9.7227832399919,0,0
8.24262434984075,3.50555607966675,32.380888084281,41.27803459170579,14.361470238841186,9.740956339792984,6.44778911475123,8.412414206212523,59.7876453809003,19.623003723384905,7,0
7.9541619575252,-2.56894212008535,31.1257428624288,48.2364375199109,4.113889467124317,4.165299580276599,5.71329151337545,0.330366500920616,45.8415873603201,9.796629868054481,0,0
7.98334850626484,4.22895396506055,31.2558926085762,38.00938694454505,12.237438665454274,9.980858309197057,5.75041251287161,6.642734963398086,47.2876956508464,11.215981308960348,7,0
8.45517343523608,7.75437404888226,33.2847241660724,37.99908807261603,20.732573465138202,12.745314515660851,6.87259592361653,11.993458590724655,69.8302685119156,31.282441562234702,12,0
