Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Tamb,Tset,target
7.95423222484595,2.66506081924045,-2.56935195993339,31.1260530387308,46.6059926775587,5.16261335738074,3.14436356599344,5.71371537128522,0.0034968074130006,45.8450337636761,1124.21227757455,5.98344920392616,10,0,0
7.95423336272982,2.66506015600095,-2.56935868529581,31.126058061688,46.6060129930209,5.16261637077554,3.14436371817584,5.71372225128925,0.0034939242913765,45.8450895743106,1124.21469551817,5.98344770539118,10,0,0
7.95423449953139,2.66505949311411,-2.5693654070908,31.1260630798696,46.6060332932248,5.16261937843825,3.1443638679051,5.71372912526664,0.0034910411812347,45.8451453318844,1124.21711131264,5.98344620767942,10,0,0
7.95423563525103,2.66505883058044,-2.56937212531301,31.1260680932778,46.6060535781659,5.16262238037797,3.14436401518765,5.71373599321811,0.003488158088885,45.8452010364195,1124.21952495835,5.983444710792,10,0,0
7.95423676988914,2.66505816840046,-2.56937883995721,31.1260731019138,46.6060738478407,5.16262537660344,3.14436416002968,5.71374285514486,0.0034852750207505,45.845256687931,1124.22193645581,5.98344321473003,10,0,0
7.95423790344613,2.66505750657468,-2.56938555101817,31.1260781057797,46.606094102245,5.16262836712343,3.14436430243745,5.71374971104785,0.0034823919832547,45.8453122864411,1124.22434580538,5.98344171949459,10,0,0
7.95423903592239,2.66505684510364,-2.5693922584905,31.1260831048772,46.6061143413747,5.1626313519468,3.14436444241721,5.71375656092795,0.0034795089826502,45.8453678319693,1124.22675300751,5.98344022508676,10,0,0
7.9542401673183,2.66505618398784,-2.56939896236901,31.1260880992081,46.6061345652259,5.1626343310823,3.14436457997516,5.71376340478622,0.0034766260254173,45.845423324534,1124.22915806265,5.98343873150767,10,0,0
7.95424129763428,2.6650555232278,-2.56940566264842,31.1260930887739,46.6061547737949,5.16263730453886,3.14436471511766,5.71377024262358,0.0034737431179223,45.8454787641548,1124.23156097121,5.98343723875841,10,0,0
7.95424242687073,2.66505486282405,-2.56941235932356,31.1260980735768,46.6061749670774,5.16264027232546,3.14436484785085,5.71377707444123,0.0034708602665887,45.845534150853,1124.23396173366,5.98343574684009,10,0,0
7.99269994089541,3.39605749957555,4.14980323213803,31.2976158712056,38.8501185813777,12.6922977294284,9.91153544536513,5.75517055394221,6.98419173452083,47.7512874578395,761.694942874899,7.53996807016866,10,7,0
7.99224698468852,3.39798818762956,4.16379854087904,31.2953968152385,38.8204895012402,12.6926677487799,9.91379303487827,5.74773690448609,6.98088487135794,47.726631280428,761.101230241845,7.5442500734011,10,7,0
7.99185468484801,3.40013886148053,4.18003557323311,31.2934064272768,38.7871073932914,12.693014249657,9.91161851687355,5.73375746164515,6.9781139514447,47.7045158586312,760.865657022257,7.54908543616309,10,7,0
7.9915303232521,3.4024713957155,4.19811435807134,31.2916825079907,38.7507567676074,12.693326048984,9.90494611725398,5.71350415880221,6.97589715868668,47.6853611998971,761.043758648134,7.55439003646557,10,7,0
7.99127999671786,3.40494618244997,4.21771197686502,31.2902570879078,38.7118751462166,12.693598183733,9.89378360662954,5.68723414038897,6.97429404476003,47.6695231989753,761.549804715041,7.56007543345877,10,7,0
7.99106665550535,3.40752387590959,4.23849352792985,31.289156988127,38.6714373777233,12.6938720074289,9.88016422819044,5.65529007869969,6.97315639966314,47.6572998680783,762.100147085519,7.56602543752093,10,7,0
7.990935028721,3.41017406211326,4.26012691609532,31.2882194057659,38.6291198445643,12.6940951690727,9.86221377916877,5.62003731209512,6.97283338807989,47.6468822862879,763.205719175672,7.572198450327,10,7,0
7.99089131298341,3.41285933117931,4.28235563233108,31.2876409289042,38.5859308565971,12.6942494045416,9.84000004025023,5.57985814683769,6.97335140336253,47.6404547656026,764.674484515199,7.57851010523371,10,7,0
7.99094326252124,3.41552402501753,4.30486511299961,31.2874488042426,38.542676282327,12.694335983745,9.81362106571845,5.53513492725062,6.97471337027685,47.6383200471402,766.511323503,7.58483481811406,10,7,0
7.99112014708808,3.41805705869393,4.32718870921263,31.2876771152367,38.5007742777358,12.6943483026071,9.78226394154836,5.48643235650582,6.97672068875596,47.6408568359634,768.754850502007,7.59093589324915,10,7,0
8.28610149053322,3.91863878139783,8.32285241045776,32.5672897883694,36.9714706244056,19.3406959396324,14.4746224126815,6.14928105746571,12.0175859865471,61.8587754263268,814.868250028332,8.6354636127437,10,12,0
8.2860805718432,3.91853869466991,8.32198685716651,32.567214130121,36.9730974501384,19.3407146079824,14.4771203255114,6.15263555551502,12.0174528217844,61.8579347791227,814.703603672358,8.63520181034294,10,12,0
8.28605764412657,3.91845263704264,8.32123224931178,32.5671246693933,36.9745002100124,19.3407352198283,14.479571647764,6.15588807619957,12.0173039720166,61.8569407710368,814.545077722822,8.63497188232689,10,12,0
8.28603330984251,3.9183816597753,8.32058340265058,32.567026616681,36.9756545039764,19.3407576788486,14.4819297100237,6.15898824511339,12.0171361350447,61.8558512964556,814.397106714695,8.6347769026764,10,12,0
8.28600818297606,3.91832684738267,8.32004824883563,32.5669225484168,36.9765410898829,19.3407818209777,14.4841491998845,6.16188146118805,12.0169488109243,61.8546949824084,814.262688628877,8.63461999750955,10,12,0
8.28598285813729,3.91828928762156,8.31963496974441,32.566815090345,36.9771447125037,19.3408076085709,14.4861879052424,6.16451423014013,12.0167448351967,61.8535010038335,814.143694930202,8.63450425081664,10,12,0
