Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Tamb,Tset
8.95574456824496,2.74140059131918,-1.80222101527931,35.3472939568966,55.1130152633416,14.5317288840507,9.20046840804247,11.003073735851,4.9082926402491,92.7477106321842,3126.29254971182,6.08707915715839,10,4
8.95589847939045,2.7412139773432,-1.804073022669,35.3479150936989,55.1171229551703,14.5314755326762,9.20008481660989,11.0045414307115,4.90754503412575,92.7546121522103,3126.89910148398,6.08666697901699,10,4
8.95605232591191,2.74102751361057,-1.80592363173668,35.3485359636605,55.1212282970659,14.5312229413813,9.19970195042617,11.0060084483466,4.90679841238028,92.7615107073387,3127.5053982203,6.0862551277465,10,4
8.95620610735538,2.74084119961567,-1.80777284784853,35.3491565649222,55.1253312931824,14.5309711063381,9.19931981350396,11.0074747982747,4.90605277185546,92.7684062769136,3128.11143845024,6.08584360217519,10,4
8.95635982328038,2.7406550349154,-1.80962067579657,35.3497768956634,55.1294319463824,14.5307200237411,9.19893840954126,11.0089404893005,4.90530810933865,92.7752988407039,3128.71722083391,6.0854324012745,10,4
8.95651347326361,2.74046901914425,-1.81146711975441,35.3503969541175,55.1335302578549,14.5304696898053,9.19855774177245,11.0104055292957,4.90456442154965,92.7821883790829,3129.32274410688,6.08502152419409,10,4
8.95666705690368,2.74028315199884,-1.81331218312675,35.3510167385875,55.1376262275258,14.530220100765,9.19817781283928,11.0118699248992,4.90382170515556,92.7890748731942,3129.92800714217,6.08461097022905,10,4
8.95682057382369,2.74009743323481,-1.81515586870285,35.3516362474649,55.1417198541095,14.5299712528721,9.19779862469636,11.0133336815421,4.90307995680416,92.7959583051657,3130.53300895394,6.08420073881382,10,4
8.95697402367194,2.73991186267356,-1.81699817868764,35.35225547924,55.1458111349236,14.5297231423943,9.19742017854014,11.014796803384,4.90233917310798,92.8028386582222,3131.13774864035,6.08379082953813,10,4
8.95712740612541,2.73972644017807,-1.81883911463393,35.3528744325048,55.1499000664982,14.5294757656131,9.19704247476193,11.0162592931741,4.90159935067675,92.8097159167199,3131.74222546558,6.08338124209354,10,4
8.95728072088734,2.73954116565881,-1.82067867768239,35.3534931059672,55.1539866443757,14.529229118823,9.19666551293369,11.0177211524443,4.90086048613432,92.8165900663026,3132.34643880042,6.08297197628672,10,4
8.95743396768862,2.73935603906378,-1.82251686850333,35.3541114984409,55.1580708633569,14.5289831983292,9.19628929180982,11.019182381437,4.90012257611818,92.8234610937876,3132.95038812597,6.08256303201734,10,4
8.95758714628564,2.73917106037344,-1.82435368739488,35.3547296088512,55.1621527175898,14.5287380004461,9.19591380935248,11.0206429792047,4.89938561728673,92.830328987236,3133.55407301265,6.08215440926631,10,4
8.95774025645978,2.73898622958171,-1.82618913433305,35.3553474362264,55.16623220103,14.528493521495,9.19553906277076,11.0221029436855,4.8986496063402,92.8371937358488,3134.15749316249,6.08174610805302,10,4
8.95789329801415,2.73880154670691,-1.82802320916085,35.3559649796957,55.1703093071152,14.5282497578046,9.19516504858359,11.0235622719316,4.89791454001704,92.8440553299519,3134.7606483172,6.08133812845911,10,4
8.95804627077228,2.73861701177246,-1.82985591147877,35.3565822384755,55.1743840292536,14.5280067057076,9.19479176268402,11.0250209600624,4.89718041509087,92.8509137608387,3135.36353829422,6.08093047058444,10,4
8.95819917457521,2.73843262480323,-1.83168724083754,35.3571992118652,55.1784563608697,14.5277643615419,9.19441920042289,11.0264790035216,4.89644722839256,92.8577690207248,3135.96616296383,6.08052313453836,10,4
8.95835200927847,2.73824838581712,-1.83351719677273,35.3578158992345,55.1825262956015,14.5275227216482,9.19404735669178,11.0279363971956,4.89571497680407,92.8646211026053,3136.56852224514,6.08011612041964,10,4
8.95850477474895,2.73806429483396,-1.83534577888975,35.3584323000118,55.1865938270406,14.5272817823699,9.19367622601573,11.0293931355815,4.89498365723796,92.8714700001314,3137.17061602899,6.07970942833549,10,4
8.9586574708636,2.73788035184167,-1.83717298677476,35.3590484136714,55.1906589495992,14.5270415400541,9.19330580264307,11.0308492127905,4.89425326669021,92.8783157074595,3137.77244429679,6.07930305832504,10,4
8.95881009750399,2.73769655682251,-1.83899882033063,35.3596642397276,55.1947216577819,14.5268019910504,9.19293608063862,11.0323046229737,4.89352380219702,92.8851582191953,3138.37400697699,6.07889701041672,10,4
8.95896265455543,2.7375129097348,-1.84082327951694,35.3602797777139,55.1987819466691,14.5265631317098,9.19256705396663,11.0337593601556,4.89279526083737,92.891997530154,3138.97530400412,6.07849128458671,10,4
8.95911514190416,2.73732941051356,-1.84264636453065,35.3608950271787,55.2028398118748,14.5263249583863,9.19219871657339,11.0352134184973,4.89206763973698,92.8988336353194,3139.57633529396,6.07808588075934,10,4
8.95926755943494,2.73714605906953,-1.84446807580076,35.3615099876744,55.2068952495683,14.5260874674372,9.19183106246186,11.0366667923741,4.89134093606231,92.9056665297158,3140.17710073347,6.07768079880416,10,4
8.95941990702867,2.73696285528823,-1.846288413997,35.3621246587473,55.2109482564898,14.525850655222,9.19146408575779,11.0381194764589,4.89061514701507,92.9124962083032,3140.77760017731,6.07727603853293,10,4
8.9595721845613,2.73677979903042,-1.84810738004018,35.362739039928,55.2149988299418,14.5256145181055,9.19109778076933,11.039571465798,4.8898902698337,92.9193226658665,3141.37783344165,6.07687159970017,10,4
8.95972439190239,2.73659689013229,-1.84992497509757,35.3633531307272,55.2190469677819,14.5253790524565,9.19073214203439,11.0410227558669,4.88916630178358,92.9261458969689,3141.97780030117,6.076467482003,10,4
8.95987652891315,2.73641412840691,-1.85174120058008,35.3639669306302,55.2230926683851,14.5251442546485,9.19036716435795,11.0424733426145,4.88844324014781,92.9329658958914,3142.57750048757,6.07606368508381,10,4
8.96002859544669,2.73623151364569,-1.85355605812953,35.3645804390882,55.2271359306156,14.5249101210616,9.1900028428422,11.0439232224875,4.88772108223003,92.9397826565352,3143.17693369012,6.07566020853344,10,4
8.960180591347,2.73604904562083,-1.85536954960276,35.36519365552,55.2311767537719,14.524676648082,9.18963917290483,11.045372392445,4.88699982534524,92.9465961724449,3143.77609955262,6.07525705189625,10,4
8.96033251644892,2.73586672408731,-1.85718167704817,35.3658065793075,55.2352151375454,14.5244438321043,9.18927615029054,11.046820849953,4.88627946682368,92.95340643675,3144.37499767805,6.0748542146745,10,4
8.96048437057799,2.73568454878561,-1.85899244268575,35.366419209796,55.2392510819571,14.52421166953,9.18891377106894,11.0482685929763,4.88556000399137,92.9602134421777,3144.9736276289,6.07445169633444,10,4
8.96063615355114,2.73550251944419,-1.86080184888033,35.367031546293,55.2432845873055,14.5239801567704,9.18855203163127,11.0497156199493,4.88484143418248,92.9670171810339,3145.5719889346,6.07404949631186,10,4
8.96078786517684,2.73532063578257,-1.86260989811643,35.3676435880716,55.2473156541019,14.5237492902461,9.18819092867517,11.0511619297477,4.88412375472802,92.9738176452405,3146.1700810895,6.07364761401923,10,4
8.96093950525589,2.73513889751351,-1.86441659296827,35.3682553343708,55.2513442830226,14.523519066387,9.18783045918389,11.0526075216434,4.8834069629487,92.9806148263418,3146.7679035627,6.07324604885066,10,4
8.96109107358246,2.7349573043462,-1.86622193607792,35.3688667843981,55.2553704748389,14.5232894816348,9.18747062040495,11.0540523952618,4.88269105616615,92.9874087155345,3147.36545580045,6.07284480018931,10,4
8.96124256994471,2.73477585598835,-1.86802593012362,35.3694779373353,55.2593942303783,14.5230605324419,9.18711140982032,11.0554965505286,4.88197603169351,92.9941993037258,3147.96273722966,6.07244386741249,10,4
8.96139399412606,2.73459455214857,-1.86982857779901,35.3700887923392,55.2634155504686,14.5228322152716,9.18675282511424,11.0569399876193,4.8812618868285,93.000986581547,3148.55974726531,6.07204324989718,10,4
8.96154534590598,2.73441339253562,-1.87162988178949,35.370699348548,55.267434435965,14.5226045266003,9.18639486414321,11.0583827069037,4.88054861887474,93.0077705394227,3149.15648532987,6.07164294701877,10,4
