Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tamb,Tset
6,2.92803182339495,-66.8562457822183,-66.8562457822183,21.5510217973122,-273.15,0,66.8562457822183,-273.15,0,0,6.61608351884431,0,30,12
6.00456472898823,2.97894565208608,-1.70530256582424e-13,21.5716593574974,21.5747762845234,-100.450439978991,0.00447920591142292,1.70530256582424e-13,-99.128057914941,0,0,6.73175863808586,0,30,12
6.00896444042273,3.03800006341631,0.476745738829038,21.5965522100468,21.5976720334874,-36.8598860104906,0.0102565143884021,-0.472266532917615,-31.3669614066829,0,0,6.86594854330126,0,30,12
6.01340280330765,3.08108237624346,1.02193314067938,21.6205316340925,21.6207689215304,-13.4441717239574,0.0167708224013268,-1.01167662629098,-5.59726861542021,0,0,6.96383292883712,0,30,12
6.01778957666894,3.11351784193813,1.41455032522526,21.6447082709577,21.6435973417888,-4.82626172371732,0.0237946432147282,-1.39777950282394,3.50958312027609,0,0,7.03750880911038,0,30,12
6.02208470289282,3.13863193793559,1.70736683293484,21.6685906362118,21.6659488376211,-1.65108646079148,0.0312006659947315,-1.68357218972011,6.30340917706997,0,0,7.09453342810175,0,30,12
6.0262758863478,3.15832228813131,1.9324832612449,21.6919613090022,21.687759423537,-0.475424359584053,0.0389123048823876,-1.90128259525017,6.7915308066157,0,0,7.13922004979475,0,30,12
6.03036280391464,3.17379631921495,2.10801717391479,21.7147542624835,21.7090274180499,-0.0222785771199483,0.0468779682733498,-2.0691048690324,6.49950313564682,0,0,7.17431368319682,0,30,12
6.03434984080128,3.18590223267754,2.24537512169064,21.73696864761,21.7297756414336,0.170175975541042,0.0550602304360837,-2.19849715341729,5.98327945214834,0,0,7.20174307057445,0,30,12
6.03824219401815,3.19523441460712,2.35247738922936,21.7586291672733,21.7500311385178,0.261968173846412,0.0634333085503158,-2.29741715879328,5.43189627726088,0,0,7.22286001288259,0,30,12
6.04204609574314,3.20232847727139,2.43482713869389,21.7797648607932,21.7698263410615,0.321604300950469,0.0719741634097204,-2.37139383014357,4.91992771749813,0,0,7.23888293888028,0,30,12
6.04576704585362,3.20756116358571,2.49730368800351,21.8004103086202,21.7891898699897,0.369032340480544,0.080666533266708,-2.42532952459379,4.46301115196616,0,0,7.25066898226596,0,30,12
6.04941038316036,3.21124909330169,2.54331928238867,21.8205960367075,21.8081495080496,0.412101168941945,0.0894968156505911,-2.46265274912196,4.06217539812729,0,0,7.25893859014245,0,30,12
6.0529811583114,3.21365496974548,2.57571587969642,21.8403516261826,21.8267315384129,0.453558971699067,0.0984538403112651,-2.48621906404583,3.71282424756561,0,0,7.26428959040807,0,30,12
