Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tamb,Tset
6,2.92803182339495,-66.8562457822183,-66.8562457822183,21.5510217973122,-273.15,0,66.8562457822183,-273.15,0,0,6.61608351884431,0,20,7
6.00456472962815,2.97893241086185,-1.70530256582424e-13,21.5716593574974,21.5747762878534,-100.451718746113,0.00448520409571529,1.70530256582424e-13,-99.1308197661117,0,0,6.73172846088575,0,20,7
6.00896438096811,3.03800977265539,0.476622568495998,21.5965522135354,21.5976717240902,-36.8359647317844,0.0103075503851073,-0.472137364400282,-31.3496226174576,0,0,6.86596996149694,0,20,7
6.01340275028026,3.08114867845453,1.02202210341414,21.6205313101411,21.6207686455802,-13.4181181280152,0.0169304868895779,-1.01171455302904,-5.57924658804848,0,0,6.96398162070147,0,20,7
6.01778960014659,3.11366445488861,1.41515128946219,21.6447079821877,21.6435974639647,-4.80817224843929,0.0241335374849996,-1.39822080257261,3.51479698641964,0,0,7.03783778503937,0,20,7
6.02208473254949,3.13888563651602,1.70868507457755,21.668590763993,21.665948991952,-1.62887216233031,0.0317899940909001,-1.68455153709255,6.30814479936322,0,0,7.0951026332957,0,20,7
6.02627589517657,3.15871839328463,1.93475028251947,21.6919614703268,21.6877594694813,-0.431862419966876,0.0398219636178396,-1.90296028842857,6.8161419745968,0,0,7.14010888104072,0,20,7
6.03036284663184,3.17435151219737,2.11153970739826,21.7147543104846,21.7090276403468,0.0332500895875683,0.0481777086893658,-2.07171774378043,6.53271990895377,0,0,7.17555913395606,0,20,7
6.03434989244191,3.18663319860427,2.25029382665485,21.736968879739,21.7297759101674,0.234948015559326,0.0568190596088698,-2.20211611796549,6.02189896042262,0,0,7.20338214620844,0,20,7
6.03824226704967,3.19616155221616,2.35893431283284,21.7586294477533,21.7500315185681,0.336809199596416,0.0657192258107102,-2.30211525322397,5.47695330676447,0,0,7.22493817646353,0,20,7
6.04204611657034,3.20346606101615,2.44299837113266,21.7797652572618,21.7698264494446,0.406401036955231,0.0748547321240949,-2.37727914532195,4.97150010932069,0,0,7.2414317237476,0,20,7
6.04576706484537,3.20893190597215,2.50731236478794,21.8004104216317,21.7891899688212,0.464033454290131,0.084208291303753,-2.43245763266384,4.52141950165247,0,0,7.25373913059532,0,20,7
6.04941040882603,3.21287194814231,2.55536389731287,21.8205961397115,21.8081496416118,0.51723652073224,0.0937658325727284,-2.47115560600912,4.12740225967144,0,0,7.26257229799379,0,20,7
6.05298118407899,3.21554787352751,2.58996279233321,21.8403517653201,21.8267316725054,0.568751684836968,0.103515603914502,-2.49619695976048,3.78487144699938,0,0,7.26852674620001,0,20,7
6.05648393889593,3.2171705325453,2.613442470775,21.8597051694433,21.8449597304509,0.619527279496879,0.113448187415031,-2.5099268668605,3.48813114150556,0,0,7.27208235130632,0,20,7
6.05992271073757,3.21791013153523,2.62767305118729,21.8786815227218,21.8628548260732,0.669911959959393,0.123556041217057,-2.51422486377226,3.23183716084424,0,0,7.27362651632934,0,20,7
6.06330181385187,3.21793155991467,2.6341574435192,21.8973031761534,21.8804394103762,0.720039299305654,0.133831944017231,-2.51060140230214,3.01034299617771,0,0,7.27353454746087,0,20,7
6.06662464555029,3.21735216042198,2.63434529857534,21.9155939315023,21.8977311626989,0.769944115002318,0.144270856324226,-2.50051335455811,2.81944799468977,0,0,7.27207354922351,0,20,7
6.06989459979655,3.21628017724007,2.62926556929068,21.9335725825515,21.9147477449591,0.819640615909577,0.154868218040463,-2.48499471296645,2.65518977567632,0,0,7.26948991208959,0,20,7
6.07311480357887,3.21480756618469,2.61986539369138,21.9512578670788,21.9315054297552,0.869132427027353,0.16562025210834,-2.46499717565092,2.51412641868205,0,0,7.2659929493823,0,20,7
