Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tamb,Tset
6,2.92803182339495,-66.8562457822183,-66.8562457822183,21.5510217973122,-273.15,0,66.8562457822183,-273.15,0,0,6.61608351884431,0,20,7
6.00456472659598,2.97894691677488,-1.70530256582424e-13,21.5716593574974,21.5747762720742,-100.446914320162,0.00447686558283067,1.70530256582424e-13,-99.1241151574248,0,0,6.73176154271334,0,20,7
6.0089644204207,3.03799604281775,0.476757502986629,21.5965521970048,21.5976719293984,-36.8561400628907,0.0102379905427483,-0.472280637403799,-31.3614033009545,0,0,6.86593964032475,0,20,7
6.01340279161538,3.08105797094726,1.02189630112264,21.6205315251071,21.6207688606849,-13.4466018322436,0.0167136163356645,-1.01165831057989,-5.59650673821892,0,0,6.96377817607761,0,20,7
6.01778956681892,3.11346346437154,1.41432911275228,21.6447082072854,21.6435972905302,-4.83245505794048,0.0236738321407302,-1.39761549641662,3.50784513370394,0,0,7.03738672988097,0,20,7
6.02208469858109,3.13853816879837,1.70687789556922,21.6685905826013,21.6659488151831,-1.6618681193425,0.0309912297480537,-1.68320406342849,6.29822235497545,0,0,7.09432293294753,0,20,7
6.02627588033179,3.15817967874101,1.93164531542584,21.6919612855476,21.6877593922302,-0.491393146367045,0.0385896563553842,-1.90065408567779,6.78214837486956,0,0,7.13889997901483,0,20,7
6.030362790931,3.17359839440826,2.10674887623753,21.7147542297753,21.7090273504841,-0.0416009099852772,0.0464178382833893,-2.06815921988215,6.48809975500376,0,0,7.17386963897801,0,20,7
6.034349974421,3.18565762772113,2.2436214568724,21.7369685770555,21.72977633678,0.150165801318906,0.0544381701470797,-2.19720361858901,5.97289172137948,0,0,7.2011950352943,0,20,7
6.03824236746146,3.19492098218107,2.35031643879711,21.7586298930127,21.7500320411031,0.237006111388439,0.0626264796188707,-2.29587826865003,5.41733233662472,0,0,7.22215791973598,0,20,7
6.04204617668989,3.20193280857557,2.43206432248019,21.7797658023704,21.769826762302,0.292166455094844,0.0709598280345745,-2.36943784286132,4.90198349617918,0,0,7.23799659874372,0,20,7
6.04576706140207,3.20708050365556,2.49382188042176,21.8004107478492,21.7891899509025,0.33589614322949,0.0794217270594118,-2.42286205238719,4.44258883230981,0,0,7.2495924475363,0,20,7
6.04941034773593,3.21067852625788,2.53909482262696,21.8205961210365,21.8081493237037,0.375468408702432,0.0879989400565933,-2.45967309556755,4.03946080414363,0,0,7.25766099272195,0,20,7
6.05298105110222,3.21298761741258,2.57070560448858,21.8403514341414,21.8267309805049,0.413495127446367,0.0966806558939766,-2.48270666443199,3.68787969550419,0,0,7.2627955933384,0,20,7
6.0564838401691,3.21422397087421,2.59097803273039,21.8597044488773,21.8449592166843,0.450896033008917,0.105458101401553,-2.49429737683641,3.38193424127587,0,0,7.26548827395627,0,20,7
6.05992276731343,3.21455750800259,2.6018278751128,21.8786809879812,21.8628551204895,0.487993658971334,0.114324559751822,-2.49636977371125,3.1162452053365,0,0,7.26612577843853,0,20,7
6.0633017725159,3.21413957123087,2.60475434165824,21.8973034824575,21.8804391952671,0.524914278093263,0.123274233529969,-2.49042978190641,2.88566861617102,0,0,7.26505257563487,0,20,7
6.06662450391351,3.21309795937114,2.60108731271424,21.9155937078019,21.8977304256323,0.561695993000512,0.132302427553441,-2.47781307918427,2.6856576519379,0,0,7.26255955384485,0,20,7
6.06989434916988,3.21154112729144,2.59194648865542,21.9335718163643,21.9147464407178,0.598348189863145,0.141405362836224,-2.45964406110198,2.51224354176776,0,0,7.25889357322479,0,20,7
6.07311443514344,3.20956140335705,2.57828003032699,21.9512565118607,21.9315035124465,0.63487125453122,0.150580027710475,-2.43687466749077,2.36198036149864,0,0,7.25426478533317,0,20,7
6.0762876493721,3.20723782575766,2.56089392261464,21.9686650518518,21.9480166673363,0.671263060640797,0.159824058690731,-2.41031389490416,2.23188186596451,0,0,7.24885308657911,0,20,7
6.07941666693518,3.20463819560007,2.54047756031503,21.9858133678765,21.9642998262878,0.707521061321472,0.169135644494133,-2.38065350162429,2.11935998144878,0,0,7.24281279038662,0,20,7
6.08250396666381,3.20182084012881,2.51762217345276,22.0027162141475,21.9803658889412,0.74364292621749,0.178513446166107,-2.34848652895863,2.02217067330076,0,0,7.2362766401765,0,20,7
6.08555184553147,3.19883594018379,2.49283651991806,22.0193872582306,21.9962268085642,0.779626701916641,0.187956529701523,-2.31432307375195,1.93836827557368,0,0,7.22935883115436,0,20,7
6.08875070161853,3.19572383621213,2.46655862742739,22.0358391615537,22.0128734016492,0.8154709056559,0.197464318028551,-2.27860209772587,1.86637541637259,0,0,7.22215115980957,0,20,7
6.09212619981554,3.19252579447664,2.43914083266168,22.0530993155757,22.0304392262489,0.85117417744658,0.207036470390335,-2.24167651463313,1.80456678004469,0,0,7.21474751449233,0,20,7
6.09547014778162,3.18927461001828,2.41094456319036,22.0713051514367,22.0478408659518,0.886735611176618,0.216672980536146,-2.20390809280002,1.75163973460633,0,0,7.20722250170892,0,20,7
6.09878566243367,3.18599576018756,2.38225751681796,22.0893333038097,22.0650945409463,0.922154630196587,0.226374036106961,-2.16558453628181,1.70657262610666,0,0,7.19963407413279,0,20,7
6.10207432672354,3.18271300571005,2.35330361975002,22.1072007854161,22.0822084887878,0.957430821070318,0.236139999301656,-2.12692958364306,1.66840440200514,0,0,7.19203627095178,0,20,7
6.10533681041543,3.17944679518896,2.32429231995405,22.1249163176709,22.0991861948762,0.992579863232663,0.245971542916379,-2.0881523206524,1.63629958944557,0,0,7.18447558829352,0,20,7
6.10857364992311,3.17621460928956,2.29540442184162,22.1424836900159,22.1160304506662,1.02759111033441,0.25586931681346,-2.04943287892524,1.60953157885649,0,0,7.17699176758308,0,20,7
6.11178521592457,3.17303134323768,2.2667950187506,22.1599059667146,22.1327431851366,1.06244522103947,0.265833925481502,-2.01092570193714,1.58746715987678,0,0,7.16961866668604,0,20,7
