Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tamb,Tset
6,2.92803182339495,-66.8562457822183,-66.8562457822183,21.5510217973122,-273.15,0,66.8562457822183,-273.15,0,0,6.61608351884431,0,30,0
6.00456473017302,2.97895659688075,-1.70530256582424e-13,21.5716593574974,21.5747762906889,-100.454909213983,0.0044755444096154,1.70530256582424e-13,-99.1312141286976,0,0,6.73178356524651,0,30,0
6.00896445470436,3.03799734766093,0.476847547375883,21.5965522165059,21.5976721078079,-36.8678345114592,0.0102271670687628,-0.472372002966267,-31.3713286939299,0,0,6.86594274701901,0,30,0
6.01340275580986,3.08105001757621,1.02190825701939,21.6205317119091,21.6207686743558,-13.4413943136174,0.0166795600295586,-1.01168108995063,-5.58860704134418,0,0,6.96376053474188,0,30,0
6.0177895404182,3.11343695940138,1.41425702217168,21.6447080123,21.6435971531429,-4.83128738844789,0.0236018896025598,-1.39757746214212,3.51244001082091,0,0,7.03732739829661,0,30,0
6.02208469135306,3.13848748959678,1.70663957303304,21.6685904389108,21.665948777569,-1.66607201779402,0.0308666879827229,-1.68303768343048,6.29776375832819,0,0,7.09420931854451,0,30,0
6.02627589187886,3.15810344163787,1.93119242466929,21.691961246229,21.6877594523203,-0.497152735019711,0.0383980439721654,-1.90032573668657,6.78104677041944,0,0,7.13872913030192,0,30,0
6.03036285506405,3.17349438012387,2.10607084295532,21.7147542925554,21.7090276842274,-0.0493646739485598,0.0461451961045896,-2.06767279898315,6.48570639117213,0,0,7.17363669912595,0,30,0
6.03434985007504,3.18549553913696,2.24269982983884,21.7369689255606,21.7297756896936,0.134651773886787,0.0540722149948465,-2.19655463373425,5.96241493609938,0,0,7.20083124980021,0,30,0
6.03824220133823,3.19471985253905,2.34888440502493,21.7586292176428,21.7500311766111,0.220705241613359,0.0621533133141838,-2.29481219003009,5.40713182552327,0,0,7.22170677973716,0,30,0
6.04204604527147,3.20169268677212,2.43029131325488,21.779764900532,21.7698260784109,0.274677154328685,0.070366638581504,-2.3681379999407,4.89136979844062,0,0,7.23745839423271,0,30,0
6.04576695902292,3.20679646736456,2.49170869423131,21.8004100347534,21.7891894181295,0.316742467538859,0.0786963274325672,-2.4213420556498,4.43091876984175,0,0,7.24895615048558,0,30,0
6.04941026586634,3.21034639286054,2.53659823492063,21.8205955657705,21.8081488976608,0.354536214752329,0.0871294430144758,-2.45790190748806,4.0265664641708,0,0,7.25691725382285,0,30,0
6.05298100146746,3.21260458622193,2.5677887531217,21.8403509903137,21.8267307222094,0.390779986599512,0.0956554119330804,-2.48065931010723,3.67370798945581,0,0,7.26193820397416,0,30,0
