Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tset,Tamb
8.40444266324327,3.86499666229411,7.91546003781224,33.0705903685628,38.5399108570007,19.8661971809307,14.568337341073,6.65288564721897,12.0151892558417,67.4510040951424,992.415499364,8.51497083008778,33.2316908157724,12,20
8.40444872896374,2.86499179031768,7.91542288043877,33.070616060049,38.5400083479231,19.8662074106312,14.5683290047944,6.65291446063424,12.0151740444591,67.4512895560996,992.426597920163,6.30062805289073,33.2319127555436,12,20
8.4044547885522,2.86498692314001,-0.599211840805253,33.0706417255492,38.5401057412557,19.8662176290181,14.5683206761946,15.1675408455997,12.015158847579,67.4515747283244,992.437685411965,6.30061739020637,33.2321344723032,12,20
8.40382234297426,2.86901851133313,-0.5992584945825,33.0706673650897,38.472075487129,19.8661943168381,14.557236444064,15.1675791707771,11.9919052165747,67.4518596121074,976.06984157666,6.30965652279051,33.2323559662702,12,20
8.40214706869127,2.88143028425041,-0.560635051462782,33.0679912645041,38.2005186448532,19.8660308744286,14.4784044144038,15.1178714955268,11.9059036464693,67.4221251611572,955.043982658424,6.33800499747466,33.1851354834758,12,20
8.39994734755338,2.91262430655162,-0.44198939784269,33.0609018556759,37.5700246737274,19.8664364717858,14.2434677772404,14.9203938122465,11.818913319969,67.3433539519541,916.23129130099,6.40972527739276,33.0090647791743,12,20
8.39814501458465,2.96752451889705,-0.145528844569412,33.0515914841208,36.3109377350642,19.8699583964575,13.7883953863142,14.3889966218098,11.9154342984917,67.2399053791202,884.782092274069,6.53661907553018,32.828046268439,12,20
8.39767490933489,3.0207033491669,0.370349174316516,33.0439617011873,34.0885305335518,19.8770564133612,13.3209020574439,13.4180462119977,12.133677801443,67.1551300131922,1077.17753310412,6.66008884961302,33.0229918204301,12,20
8.38877041831701,3.05848969146649,0.863100609791275,33.0419714108994,32.9378016564978,19.8807217795255,12.9197879793729,12.4578014476526,12.3709129501888,67.1330156766601,964.66383647022,6.74881882183766,33.4712436478102,12,20
8.38550346320318,3.07610560853247,1.20918883368785,33.0042565315227,32.9241870573911,19.8740747659418,12.6073352021658,11.710599145685,12.5415503724485,66.7139614613638,1016.12213452764,6.79179715894473,33.9693293213276,12,20
8.38590568412922,3.07660005138142,1.36941243813646,32.9904118307327,32.9258632593802,19.8577019227151,12.3582004756179,11.2379227640293,12.6175199993967,66.560131452586,1130.42586222789,6.7960015059657,34.344498042089,12,20
8.38953678947522,3.06506293700253,1.37389940520956,32.9921165812312,32.9409954059441,19.8377488875831,12.1445954832722,10.9843010704084,12.6101239695609,66.5790731247916,1273.06465824912,6.77303062805105,34.5314236456194,12,20
8.39474602588369,3.04793781629651,1.26905778026497,33.0075036718982,32.9627042029379,19.8207022172938,11.9514523541363,10.8755377030072,12.550060592078,66.7500407988693,1411.01830773958,6.73736787943761,34.5428067429433,12,20
8.39997013914742,3.03048457124768,1.11287555062148,33.0295694747402,32.9844749972389,19.8105392648611,11.7731578756049,10.8385768035149,12.4712233516105,66.9952163860021,1525.49384199787,6.70076921991676,34.4360970327161,12,20
8.40411897021332,3.01597106521824,0.953005381332673,33.0516879594758,33.0017646965937,19.8081977035354,11.610449273787,10.8201524942722,12.3992548586515,67.2409773275092,1610.14274301805,6.67049526639647,34.281772255081,12,20
8.40672106384726,3.0055074017116,0.819523156550417,33.069246417956,33.012608574281,19.8119752846371,11.4648353245353,10.7909261172366,12.3471013105734,67.436071310622,1668.24355597974,6.64900438005965,34.1367133977904,12,20
8.40777570552985,2.99861857431921,0.722981110553519,33.0802555332285,33.0170036526366,19.8191359095208,11.3364996443286,10.7418542139818,12.3152872869562,67.5583948136503,1706.58151878391,6.63524574845826,34.0315408585229,12,20
8.40744630589305,2.99432944882694,0.6592808230115,33.0847168537096,33.0156309236444,19.8271763730338,11.2267840732163,10.6772188213171,12.2998973707257,67.6079650412172,1732.39953372632,6.62703936569077,33.9692926129933,12,20
8.40603869274455,2.9915575841415,0.619562861412192,33.0833234802794,33.009764883847,19.8343285911295,11.1344018322968,10.6072212118041,12.2938501217535,67.5924831142153,1750.68579888871,6.62199574663722,33.9425424236043,12,20
8.40390082960388,2.98953853529853,0.593871694050108,33.0773687588348,33.0008556247384,19.8398854739949,11.0564613548731,10.5405301382467,12.2913254324011,67.5263195426087,1764.05013073856,6.61845047287695,33.9361982954784,12,20
8.40128343712574,2.98782438798783,0.575146514585242,33.0683233773793,32.9899479911612,19.8436718159248,10.9910225976084,10.4813148402878,12.2888895890668,67.4258153042148,1773.92493389132,6.61543088576514,33.9375259271317,12,20
8.39839268571875,2.98632084900942,0.55924143712582,33.0572467332242,32.9779011707574,19.8460839070701,10.9359492011463,10.4317811604826,12.2854879852406,67.3027414802688,1780.55703582545,6.61275342353524,33.9388720313359,12,20
8.39537534865013,2.98507660463989,0.545284756499711,33.0450102357817,32.9653268215154,19.8476512475968,10.8894934324462,10.3906644446466,12.2815148824961,67.166780397574,1783.97636741549,6.6105480027802,33.9378300461355,12,20
8.39233666298359,2.98417606837701,0.533730905673565,33.0322345259115,32.9526635048429,19.8488109643161,10.8504135709276,10.3557625267726,12.2779374732445,67.0248280656836,1784.42431541281,6.60901791829064,33.9352645738117,12,20
8.38935340534186,2.98365740111241,0.525366362298314,33.019364935011,32.9402311770609,19.8498225197234,10.8177873353573,10.3250472086293,12.2755704375388,66.881832611233,1782.41934446948,6.60825957099162,33.9333839247693,12,20
8.3865053192578,2.98343414348327,0.520547891045396,33.0067266874522,32.9283621586922,19.8507577811633,10.7914235090176,10.2972394443119,12.2748220076483,66.7414076383579,1779.36526399782,6.60808289960413,33.934095477809,12,20
8.38379465454733,2.98358782524482,0.518473606844793,32.9946579268359,32.917065825544,19.8516563486229,10.7694189376192,10.2729499021728,12.2753461379449,66.6073102981765,1773.88474540005,6.60869271662139,33.9384058043226,12,20
8.3812844931229,2.98387202370379,0.519901475218944,32.9831686270539,32.9066050630615,19.8524377462725,10.7521767585396,10.2495174624002,12.2771463243488,66.4796514117098,1768.89535458977,6.60953536015819,33.9455901438363,12,20
8.37894713212683,2.98437483013629,0.52254183469654,32.9725266807262,32.8968644232851,19.8531012446635,10.7382448023337,10.2296349238431,12.2795876414479,66.361407563624,1762.51050730265,6.61082470119917,33.9557164667362,12,20
8.37681787206585,2.9848635244352,0.527212708439833,32.96261517538,32.8879910163622,19.8536153596122,10.7277657138258,10.2110320938939,12.2825314586319,66.2512797264444,1757.32061392344,6.61204066816322,33.967365007297,12,20
8.37485526021315,2.98547666651988,0.531751906196973,32.9535843061307,32.8798120935899,19.8540093271276,10.7196453360559,10.1960138076288,12.2855779231501,66.1509367347852,1751.12130452235,6.61350517478647,33.9802418178901,12,20
8.37306864739887,2.98601917898488,0.537446219048945,32.9452587164517,32.8723666233039,19.8543116394212,10.7139104599125,10.182199117007,12.2887505043265,66.0584301827966,1746.2774536608,6.61478336944213,33.9934347200957,12,20
