Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tamb,Tset
6,2.92803182339495,-66.8562457822183,-66.8562457822183,21.5510217973122,-273.15,0,66.8562457822183,-273.15,0,0,6.61608351884431,0,10,0
6.00456472887692,2.97895704520493,-1.70530256582424e-13,21.5716593574974,21.5747762839441,-100.45223539907,0.00447424531103024,1.70530256582424e-13,-99.1283793133566,0,0,6.73178460085758,0,10,0
6.00896439618953,3.03799685661237,0.476851717683928,21.5965522094399,21.5976718033014,-36.851318223217,0.0102160556114086,-0.472377472372898,-31.3544283918762,0,0,6.8659417739032,0,10,0
6.01340273387985,3.08103732069569,1.02190375768532,21.6205313930783,21.6207685602337,-13.439293660888,0.0166454147124568,-1.01168770207391,-5.58413864931055,0,0,6.96373210697538,0,10,0
6.01778965791087,3.11339346690977,1.41414193539367,21.6447078928763,21.6435977645654,-4.86390483719327,0.0235306395464931,-1.39749652068122,3.4781642242333,0,0,7.03722942035672,0,10,0
6.02208477681282,3.13840798961694,1.70624850183657,21.6685910783852,21.6659492222948,-1.71188212376705,0.0307449215719657,-1.68271786229008,6.24791308350058,0,0,7.09403011014153,0,10,0
6.02627580155679,3.15799722775361,1.93048196794729,21.6919617111079,21.6877589822914,-0.528516473706702,0.0382135180932437,-1.89973704637532,6.74892534605095,0,0,7.13848999553213,0,10,0
6.03036264182603,3.17336059741013,2.10512618290369,21.7147538014851,21.7090265745537,-0.0702364299596638,0.0458867179995082,-2.06691266481045,6.46717732831718,0,0,7.17333584789918,0,10,0
6.03434945953915,3.18532148816559,2.24151440311914,21.7369677668052,21.7297736573757,0.116279983109564,0.0537296068775959,-2.19562768511963,5.94810312173121,0,0,7.20043993353953,0,10,0
6.03824183301113,3.19451889407434,2.34734662267618,21.7586270964942,21.750029259866,0.204938305278006,0.0617154932701283,-2.29361701579859,5.39687435608232,0,0,7.22125554820066,0,10,0
6.04204561803659,3.20145364766052,2.42851972743284,21.7797629009827,21.7698238551146,0.258609675795697,0.0698238712966486,-2.36680423416271,4.88167739003984,0,0,7.23692196520507,0,10,0
6.04576653961411,3.20652050647558,2.48960491542431,21.8004077165136,21.7891872355595,0.299759271574715,0.078038588474783,-2.41978104412766,4.42088976603134,0,0,7.24833730102981,0,10,0
6.04940987333167,3.21003121261285,2.53417246485463,21.820593291055,21.8081468549416,0.33629405727612,0.0863470662299051,-2.45613387637985,4.01571337226687,0,0,7.25621089248186,0,10,0
6.05298062323264,3.21224653188754,2.56502057299667,21.8403488623229,21.8267287539055,0.371157180523369,0.0947390141305959,-2.47867350676677,3.66187405405526,0,0,7.26113614768606,0,10,0
6.05648331173749,3.21337699570681,2.58447296733652,21.859702130365,21.8449564667682,0.40538200348584,0.103206354832594,-2.48973395320593,3.35381942711871,0,0,7.26359219969069,0,10,0
6.05992205392866,3.21359663286123,2.59439543763773,21.8786781258016,21.8628514080917,0.439347619327691,0.111742632538153,-2.49118908280514,3.08612759874666,0,0,7.26397513357136,0,10,0
6.06330109102515,3.2130679636065,2.59632295777885,21.8972996201614,21.8804356488433,0.473188970557544,0.120342099120535,-2.4845803252407,2.85325849641612,0,0,7.26265484654655,0,10,0
