Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tamb,Tset
6,2.92803182339495,-66.8562457822183,-66.8562457822183,21.5510217973122,-273.15,0,66.8562457822183,-273.15,0,0,6.61608351884431,0,20,0
6.00456473025196,2.97895758944399,-1.70530256582424e-13,21.5716593574974,21.5747762910997,-100.454991430768,0.00447513509055852,1.70530256582424e-13,-99.1311727805235,0,0,6.7317858268222,0,20,0
6.00896445135178,3.03799694189987,0.476856780190928,21.5965522169363,21.5976720903613,-36.8672335360276,0.0102235342159247,-0.47238164510037,-31.3703769850013,0,0,6.86594187128962,0,20,0
6.01340274931375,3.08104579180719,1.02190453914972,21.6205316936419,21.6207686405505,-13.4408872903779,0.0166682163505811,-1.01168100493379,-5.58738010628696,0,0,6.96375107315888,0,20,0
6.0177895371225,3.11342658794169,1.41421871909182,21.6447079769245,21.6435971359923,-4.83216246170548,0.0235779560459832,-1.39755050274124,3.51249658150391,0,0,7.03730412585831,0,20,0
6.0220846904175,3.13846930941517,1.70654631641719,21.6685904209733,21.6659487727005,-1.66807958545354,0.0308253626379837,-1.68296836037121,6.29687481195623,0,0,7.09416851682933,0,20,0
6.02627589151925,3.15807598140104,1.93102995751684,21.6919612411398,21.6877594504488,-0.500091722306479,0.0383347995957024,-1.90020459487886,6.77941480093205,0,0,7.13866751383346,0,20,0
6.03036271719854,3.17343881225006,2.10582661555895,21.7147542906001,21.7090269667862,-0.0597768380562798,0.0460567569998034,-2.06749181596325,6.47548640775597,0,0,7.17351148233887,0,20,0
6.03434943716867,3.18541129648998,2.24220745666628,21.7369681763865,21.7297735409616,0.123688633285781,0.0539556336277656,-2.19615069966648,5.95230133909638,0,0,7.20064118081589,0,20,0
6.03824177232148,3.19463113111034,2.34814010895622,21.7586269749916,21.7500289440419,0.213550848222212,0.0620052050945219,-2.29418447532845,5.40200807342308,0,0,7.22150695066296,0,20,0
6.0420456196593,3.20159671209134,2.42950918394178,21.7797625715149,21.769823863559,0.268831633482648,0.0701850928238059,-2.36750397884725,4.8880152391373,0,0,7.23724252134709,0,20,0
6.04576654482536,3.206691957916,2.49086403732264,21.8004077253187,21.7891872626785,0.311214259535575,0.0784795514088614,-2.42067894449883,4.42804656833806,0,0,7.24872134440482,0,20,0
6.04940986870909,3.21023262456305,2.53567958774778,21.8205933193189,21.8081468308861,0.348960146580964,0.0868757292988107,-2.45720003633892,4.02369136586651,0,0,7.25666189186415,0,20,0
6.05298061607073,3.21248050590037,2.56678956754365,21.8403488372632,21.8267287166356,0.385025396645062,0.0953631525836158,-2.47991383824484,3.67066420032938,0,0,7.26165991316653,0,20,0
6.05648342375728,3.21365064683109,2.58652685773518,21.8597020915564,21.8449570497102,0.420440438729827,0.103933429368624,-2.49116370515156,3.36324907999511,0,0,7.2642048138289,0,20,0
6.05992236606556,3.21391427698412,2.59679696507135,21.8786787325419,21.8628530324273,0.455569684358295,0.112580078269616,-2.49286353570272,3.0960870672431,0,0,7.26468631072622,0,20,0
6.06330138355325,3.21342284686462,2.59911040131999,21.8973013100841,21.8804371711363,0.490550665692467,0.121297571984314,-2.48653032305037,2.8640501872585,0,0,7.26344911478484,0,20,0
6.06662412352475,3.21230428494113,2.59479783250765,21.9155916028284,21.8977284461195,0.525422999258012,0.130081462928217,-2.47350026052334,2.66259424358145,0,0,7.26078440582702,0,20,0
6.06989397459374,3.21066717124088,2.58497995073077,21.9335697586432,21.9147444914533,0.560194576155197,0.138928199956808,-2.45489848780255,2.4877491171635,0,0,7.25693932560203,0,20,0
6.07311406171093,3.20860395245814,2.57060588664228,21.9512544864082,21.9315015691334,0.594863445373619,0.147834980989558,-2.43167768668548,2.3360667050801,0,0,7.2521242920028,0,20,0
6.07628727398888,3.2061937801688,2.5524825527321,21.9686630333928,21.9480147138719,0.629424969188221,0.15679963503402,-2.40464757174254,2.20455839319237,0,0,7.24651945679095,0,20,0
6.07941628641908,3.20350456427361,2.53130024602552,21.9858113396746,21.9642978461122,0.663874111172902,0.165820526994878,-2.3745006109915,2.0906335820323,0,0,7.24027937854673,0,20,0
