Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tset,Tamb
7.99169255251836,3.42269800635642,4.36834516760712,31.2895958632702,38.4225152016111,12.6942069377466,9.7125196629342,5.37972991555739,6.98159758853353,47.662176258558,773.972441702072,7.60228905091278,22.6143025840373,7,10
7.99208474255063,3.42476943048087,4.3872228171964,31.2909700163852,38.387275457914,12.6940387190966,9.67495561426614,5.3252968457378,4.98468197274002,47.6774446265021,776.786804511104,7.60744799837075,22.6192710361263,7,10
7.99255130437254,3.42661181244835,4.40453919959981,31.2926934794409,38.3555340275381,12.6938344216495,9.63599406349016,5.27041641466633,4.98817963905185,47.6965942160101,779.562543487394,7.61211536365295,18.3077712459935,7,10
7.98543189102634,3.47578564752426,4.41993412820926,31.2947436834247,38.0770183501127,12.7492876041518,9.63555026513859,5.2160599352809,5.26380759988928,47.719374260274,551.678327100074,7.72206440676383,20,7,10
7.98117044900021,3.53127357771326,4.82850642256511,31.2634491772215,37.6359135606671,12.826126169157,9.72059775818383,4.80704384257348,5.81287553468303,0,497.317947474328,7.84491233636915,0,7,10
7.95658424476987,3.63158920290796,5.28425882272131,31.2447072928755,36.499475381876,12.623731128029,9.80917346640393,4.43633893546252,5.95742716842432,0,94.3044397084021,8.06794477819561,0,7,10
7.93114796870228,3.79425418206057,6.09447524000677,31.136429551787,34.4824589366456,12.4001350931331,9.87306835118932,3.71469822639716,6.30028150994235,0,59.3883424800724,8.43086225025068,0,7,10
7.91324275264322,3.99097468089913,7.37260897972664,31.0241428551046,30.9343187596149,12.2941275291434,9.91823093804049,2.50045937146268,7.15013547147157,0,77.0766989579993,8.87046230656722,0,7,10
7.90084841464392,4.18585604772655,8.86355921713385,30.944938920354,30.8766073847054,12.2541066739404,9.95061401374983,1.05467172090664,8.23778727979141,0,191.489196393924,9.30640611067668,0,7,10
7.89149947709509,4.35266172599366,10.2862479990777,30.8900334141526,30.8330762142696,12.243698796066,9.97471796355728,-0.335633985327888,9.18390130297138,0,0,9.67981621625115,0,7,10
