Pdis,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,Tamb,Tset,target
9.106594274422,-3.77433340332709,35.9526282611483,59.71737839785231,13.314033118168506,7.591304702151987,12.5771328142118,4.389927940775846,99.4736473460926,8.640887218221373,4.0,0.0
9.10659960904804,-3.77438026705983,35.9526495391354,58.088805525825855,14.11931070115396,8.936274556103921,12.577181153015,3.1914899502526493,99.473883768171,9.424222026255867,4.0,0.0
9.1065895515567,-3.77429052144413,35.9526094227607,58.340454373063196,15.33559821670455,8.392776339955502,12.5770894864493,5.316539226626901,99.4734380306745,10.839026714977882,4.0,0.0
9.10659308241249,-3.77432270436617,35.9526235065504,58.50138095179604,15.237231350480206,9.3409126003348,12.5771219260929,5.2627494459926645,99.4735945172269,9.687798690128195,4.0,0.0
9.10658746547046,-3.77427115973586,35.9526011017062,60.36289949117844,14.049486703718301,10.528514530711554,12.5770701877225,2.825871132668392,99.4733455745133,11.47759451552846,4.0,0.0
9.10658700518904,-3.77426685273406,35.9525992657068,60.31218672279262,12.396140821209496,8.129500162557871,12.5770659162152,4.606000004007123,99.4733251745199,10.222587855846298,4.0,0.0
9.10658631700869,-3.77426038955173,35.9525965206413,60.074191317846186,12.596769145089535,9.344125338636651,12.5770595207138,3.59596796116212,99.4732946737922,10.305637151529037,4.0,0.0
9.10659571479596,-3.77434622034139,35.9526340063635,58.574647908362785,13.387049073217089,10.278762105560697,12.5771459284568,3.4983589753781508,99.4737111818166,9.291586118510375,4.0,0.0
9.10658885349762,-3.77428407136284,35.9526066383285,60.45928933191902,14.036956424644016,8.346427870123017,12.5770830396213,3.680163857996471,99.4734070925385,10.235602899248235,4.0,0.0
9.10659595591604,-3.77434835406439,35.9526349681141,60.33976696670069,14.494843274889053,10.430387238904043,12.5771481192612,4.713972935078424,99.4737218679341,10.532923575235195,4.0,0.0
9.10659740898992,-3.77436114080416,35.9526407639336,59.979325554634194,12.957412001539891,11.297741920374033,12.577161294356,2.828522802914345,99.4737862659286,9.217639708479984,4.0,0.0
9.1065904865035,-3.77429911504186,35.9526131520793,59.26607244484533,13.610673145964055,6.393468635516165,12.57709810369,3.580754729380285,99.4734794675474,9.04126183131124,4.0,0.0
9.10659789576998,-3.77436539686187,35.9526427055243,58.18149946300001,14.170439800417629,8.318251020113681,12.5771656975008,4.21835289799512,99.4738078391587,10.269754749643068,4.0,0.0
9.10659403541669,-3.77433126480582,35.9526273078243,59.43535369342185,14.391590760056785,9.277732291660074,12.5771306336328,2.4124583369605017,99.4736367536038,10.877632704808807,4.0,0.0
9.10659260771942,-3.77431842047156,35.9526216131221,59.51886074685487,13.484111972666842,8.68530737464769,12.5771175812345,4.007155688248049,99.473573479134,11.84299866961157,4.0,0.0
9.10658654610339,-3.7742625442911,35.9525974344726,59.58972595073815,13.726093752735595,8.726367875005051,12.5770616509759,4.5320455789487015,99.4733048274731,9.594948253477883,4.0,0.0
9.10659887296658,-3.77437389919675,35.9526466031954,60.12268435450137,14.049753022835246,9.405932496789555,12.5771745207891,2.8635491292086055,99.4738511466153,9.688114763343933,4.0,0.0
9.10658540361492,-3.77425176735227,35.9525928772118,60.695215645991695,11.799677087221612,8.64223341729909,12.5770510154484,3.6648293646590795,99.4732541912419,10.43257364033189,4.0,0.0
9.1065893185704,-3.77428837186648,35.9526084934214,60.25984084569318,15.148446159083138,11.264807069150486,12.577087335968,4.360838260618939,99.4734277046822,12.634059733515375,4.0,0.0
9.10659643906352,-3.77435261932317,35.9526368952307,59.20730694736003,12.03096587149543,10.912798208910274,12.5771525052081,3.1396870488030455,99.4737432803409,9.153555678445716,4.0,0.0
9.10659332021115,-3.77432484540958,35.9526244550663,58.464344839230314,13.891722050575867,11.157393255920274,12.5771241007549,3.6181773943008584,99.4736050562917,7.545485638109864,4.0,0.0
9.10659284491527,-3.77432056271692,35.9526225592358,61.22215838175082,12.713910630235784,10.024470405089495,12.5771197529183,3.6909842599685727,99.473583991509,9.127032108678005,4.0,0.0
9.10659166194792,-3.77430984572413,35.9526178406687,59.87483706351937,13.22524892786233,7.275642539733023,12.5771089094705,2.9899042343049658,99.4735315629852,10.303585928329522,4.0,0.0
9.10658862141094,-3.77428192045556,35.9526057125739,59.604947291530074,12.553068091916707,7.951609029989997,12.5770808937619,3.9275315281022785,99.473396806377,10.434374190514886,4.0,0.0
9.10659142625756,-3.77430770064433,35.9526169005541,59.49207435474822,15.29460435812385,9.911281483087418,12.5771067452884,4.716868166961519,99.473521117268,10.595355509671522,4.0,0.0
9.10658838962392,-3.77427976912378,35.9526047880137,59.358072533952274,14.612897823948416,7.4669380649244275,12.5770787494491,3.4117464859863373,99.4733865334859,8.828568298714481,4.0,0.0
9.10659379671316,-3.77432912563921,35.9526263557029,59.77560234567239,13.98568889719059,6.895592898772909,12.5771284545281,4.578431888486642,99.4736261744764,9.07504011103972,4.0,0.0
9.10658494870751,-3.77424745443221,35.9525910626282,58.70191887322157,15.614459345803466,9.45807203449109,12.5770467723245,3.9885704733090583,99.4732340292021,10.128767036229975,4.0,0.0
9.10658585971502,-3.77425607908259,35.9525946965483,59.99655186554629,15.867439501113914,8.868341092455296,12.577055264919,3.032378810603374,99.4732744060918,11.188075368366269,4.0,0.0
9.10658723518022,-3.77426900641967,35.9526001831107,59.34442060052528,13.580596460649254,9.312883570427154,12.5770680511868,2.343951292996025,99.4733353678972,9.371099748448236,4.0,0.0
9.10658978484305,-3.77429267055993,35.9526103532957,60.67737978507001,12.893403601113532,7.947738167941035,12.5770916384652,3.5345015271333633,99.4734483699523,9.715674882533776,4.0,0.0
9.10659523346277,-3.77434195075813,35.9526320864761,58.39834018204535,14.226639235364605,7.241775978405787,12.577141551203,4.856751933616437,99.4736898497346,10.943809036963023,4.0,0.0
9.10658677549681,-3.77426469868817,35.9525983494943,59.16504266938054,15.48593249689398,9.261128195756166,12.5770637828106,4.625036578030727,99.4733149943809,7.850826134190934,4.0,0.0
9.10659025231637,-3.77429696736823,35.9526122179545,60.2349340786407,14.815540521566362,10.600097766086831,12.5770959470886,3.5291885614496983,99.4734690883838,9.140994507722072,4.0,0.0
9.10659499324949,-3.77433981491839,35.9526311283387,60.09808239398422,13.11781927390152,7.321800842099972,12.5771393647606,2.0286988573329214,99.4736792037638,10.812882478461635,4.0,0.0
9.10658426858067,-3.77424098297672,35.9525883496569,60.89533108657012,15.099521524232879,9.072075698969432,12.5770404195869,2.1165694258124477,99.4732038850764,10.777480402671667,4.0,0.0
9.10659355831134,-3.77432698583726,35.9526254047836,61.09926325867222,14.184360899611207,7.67240554086495,12.5771262769011,3.4958267632062117,99.4736156087066,8.684866572404768,4.0,0.0
9.10658563151583,-3.77425392337057,35.9525937862856,59.80532091531286,12.777475792456404,8.467008140798628,12.5770531393918,4.147811735808099,99.4732642920623,9.51319750691552,4.0,0.0
9.10658769605984,-3.77427331267359,35.9526020214939,59.493224714015724,14.623549656684323,9.31628821560944,12.5770723258196,5.000589629665966,99.4733557943764,9.38112319817644,4.0,0.0
9.10659072099111,-3.77430126221583,35.9526140874011,60.641158909267965,14.826181974177942,9.133046173446465,12.5771002618139,4.125436706183219,99.4734898600118,9.336175640726966,4.0,0.0
9.10659001842957,-3.7742948192045,35.9526112850269,57.634974362811086,12.077002607675121,8.440978452560545,12.5770937920126,3.667875787658345,99.4734587225215,9.563553962412223,4.0,0.0
9.10658449499186,-3.77424314039354,35.952589252794,60.44068188226474,14.7727067757553,8.627565902247575,12.5770425355694,4.06630709628422,99.4732139199332,8.678749080428048,4.0,0.0
9.1065860882126,-3.77425823447925,35.952595608,60.98573373347427,14.180199733952389,9.162511485477227,12.5770573920272,5.111275654598362,99.4732845333336,9.684110448692445,4.0,0.0
9.10659213423147,-3.7743141342317,35.9526197244957,58.01137763231267,14.183325742802865,8.07665204225103,12.5771132423519,5.642093769529065,99.4735524943969,10.939767720526005,4.0,0.0
9.10659716605422,-3.77435901158913,35.9526397949484,61.15597582870127,13.036409570021144,7.680590158025741,12.577159094921,3.692552375710006,99.4737754994263,10.601025816435028,4.0,0.0
9.10659189793919,-3.77431199025654,35.9526187819825,59.66507969192171,12.048375052331185,7.6935928208944535,12.5771110751595,4.079422874253753,99.4735420220277,9.21838620851071,4.0,0.0
9.10658472170077,-3.77424529754836,35.9525901571177,59.253249911662316,14.164413975006303,9.719868173031477,12.5770446531496,5.2103628033129405,99.4732239679744,10.12505799032587,4.0,0.0
9.1065986282127,-3.77437177486166,35.9526456269658,59.35239943711699,14.284657495741689,9.726377221222277,12.5771723128512,5.567864305718936,99.4738402996202,10.49375655735319,4.0,0.0
9.10659119086804,-3.77430555502656,35.9526159616381,59.43540858598302,14.198518181396995,10.103337599556006,12.5771045826161,3.528731787762898,99.473510684868,9.20183694742999,4.0,0.0
9.10659765222848,-3.77436326923186,35.9526417341255,59.074008111226775,14.336289871934046,8.793772207072276,12.5771634952171,3.8445953217527027,99.4737970458383,11.240014830251775,4.0,0.0
9.10659095577925,-3.7743034088806,35.9526150239205,57.88796963421467,13.977746560286214,8.134567666026806,12.577102421457,3.4993053391058124,99.4735002657838,9.303065695854972,4.0,0.0
9.10658404246708,-3.77423882530667,35.9525874477056,59.31562352479265,14.637362434039812,8.861000588562964,12.5770383052046,3.568177414237001,99.4731938633954,8.321756181463051,4.0,0.0
9.10659475333832,-3.77433767839329,35.9526301714053,59.00878031074006,15.336760074913935,8.926090720187668,12.577137179779,5.031056719639314,99.47366857117,10.068610274187915,4.0,0.0
9.10659619733853,-3.77435048706178,35.9526359310697,59.77879716693041,14.295685326714306,10.12520007558047,12.5771503115129,3.672179804331313,99.4737325674413,10.730188002869829,4.0,0.0
9.10659911802372,-3.77437602268174,35.9526475806334,59.38439791535536,15.70093348450237,10.428645008998128,12.5771767301314,3.1785080829620544,99.4738620070374,10.887351599325815,4.0,0.0
9.10659692342129,-3.7743568815971,35.9526388271698,59.38656733684017,13.997020136877307,7.9196722146268295,12.5771568969157,3.7960761216690773,99.4737647463309,10.785041127509597,4.0,0.0
9.10659237082485,-3.77431627763991,35.9526206682088,57.92443726029509,14.946154187624655,7.501071396713569,12.5771154110446,4.028220171964645,99.4735629800977,8.462012398242997,4.0,0.0
9.10658517601218,-3.77424961103657,35.952591969326,60.22680970229681,15.182372506656973,7.136748018608963,12.5770488930918,3.261933685733448,99.4732441036218,9.372721994046225,4.0,0.0
9.10659547397823,-3.77434408590244,35.9526330458175,61.2969925586952,12.863213575378916,8.666043118647936,12.5771437391028,4.318403144129925,99.4737005090839,10.931973267477478,4.0,0.0
9.10658792694847,-3.77427546522364,35.9526029424741,58.891724835026224,14.783070524684147,9.130546464934346,12.5770744654751,4.642750402949331,99.4733660274897,9.995507690751543,4.0,0.0
9.10658908588408,-3.77428622183623,35.9526075652774,58.442386098628035,13.552538135039839,9.1854249610239,12.5770851870244,1.9940313284927855,99.4734173919716,10.936297816719327,4.0,0.0
9.10659668109108,-3.77435475083831,35.9526378605972,58.72724209794898,13.361303128491198,10.849070923187005,12.5771547003436,3.610849489115458,99.4737540066359,6.732261588061252,4.0,0.0
9.10659813961447,-3.77436752368379,35.9526436781304,58.13121318645033,12.515519109418335,9.136958227822095,12.5771679012034,2.9144098950708663,99.4738186458935,9.515011158086201,4.0,0.0
9.10659936338419,-3.77437814530634,35.9526485592799,60.10411613672955,15.41115607584455,8.567623910625446,12.5771789408747,6.081317485578023,99.4738728808879,12.27401120642123,4.0,0.0
9.10659838376201,-3.77436964968729,35.9526446519442,61.20153649598219,14.005430230505533,7.934435218541465,12.5771701063215,4.877083203882002,99.4738294660471,11.01516804673434,4.0,0.0
9.10658815813646,-3.77427761737681,35.9526038646472,59.53789177740122,14.049166791264954,9.973434563552395,12.5770766066859,4.957520113698126,99.4733762738583,11.220844049439144,4.0,0.0
