Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Tamb,Tset,target
9.11454290920991,2.75373430543835,-1.68197671974303,35.9842816923394,56.6516909581532,15.6022394286066,10.3163571954557,11.998333972053,4.00012049275142,99.8253521371049,3483.9108625731,6.10206353904682,10,4,2
9.11454293063578,2.75373427656715,-1.68197700539122,35.9842817777375,56.6516915450779,15.6022393846106,10.3163571386682,11.9983342008469,4.00012035147194,99.8253530859718,3483.91095850094,6.10206347538221,10,4,2
9.11454295203657,2.75373424772983,-1.68197729070431,35.9842818630354,56.6516921313146,15.6022393406667,10.3163570819476,11.9983344293725,4.0001202103586,99.8253540337272,3483.91105431633,6.10206341179233,10,4,2
9.11454297341229,2.75373421892633,-1.68197757568259,35.9842819482336,56.6516927168638,15.6022392967744,10.3163570252938,11.9983346576302,4.00012006941108,99.8253549803729,3483.91115001946,6.10206334827702,10,4,2
9.10647279379377,2.54838681151855,-3.77232775880304,35.9521433650565,59.3876529665767,12.0837305558101,8.80334575162266,12.5756735104792,4.00000001334115,99.4682596117387,3772.82069867224,5.66060585288763,10,4,3
9.10647279379441,2.5483868115108,-3.77232775888433,35.952143365059,59.3876529666977,12.0837305556538,8.80334575156911,12.575673510507,4.00000001334064,99.4682596117665,3772.82069868536,5.6606058528709,10,4,3
9.10647279379504,2.54838681150305,-3.7723277589655,35.9521433650615,59.3876529668194,12.0837305554977,8.80334575151556,12.5756735105346,4.00000001334013,99.4682596117943,3772.82069869852,5.66060585285415,10,4,3
9.10647279379567,2.5483868114953,-3.77232775904679,35.952143365064,59.3876529669404,12.0837305553414,8.80334575146202,12.5756735105624,4.0000000133395,99.4682596118221,3772.82069871166,5.66060585283744,10,4,3
9.1064727937963,2.54838681148755,-3.77232775912813,35.9521433650665,59.3876529670617,12.0837305551851,8.80334575140847,12.5756735105901,4.00000001333899,99.4682596118499,3772.8206987248,5.66060585282069,10,4,3
9.10647279379694,2.5483868114798,-3.77232775920947,35.952143365069,59.3876529671831,12.0837305550288,8.80334575135487,12.5756735106179,4.00000001333842,99.4682596118783,3772.82069873795,5.66060585280394,10,4,3
9.10647279379757,2.54838681147205,-3.77232775929087,35.9521433650715,59.3876529673044,12.0837305548726,8.80334575130132,12.5756735106457,4.00000001333791,99.4682596119061,3772.82069875107,5.6606058527872,10,4,3
9.10647279379821,2.5483868114643,-3.77232775937205,35.9521433650741,59.3876529674258,12.0837305547164,8.80334575124772,12.5756735106734,4.00000001333734,99.4682596119345,3772.82069876423,5.66060585277048,10,4,3
9.10647279379885,2.54838681145656,-3.77232775945345,35.9521433650767,59.3876529675474,12.0837305545603,8.80334575119417,12.5756735107012,4.00000001333677,99.4682596119629,3772.82069877736,5.66060585275375,10,4,3
9.10647279379948,2.54838681144881,-3.77232775953468,35.9521433650792,59.3876529676687,12.0837305544039,8.80334575114063,12.5756735107288,4.00000001333621,99.4682596119914,3772.82069879052,5.66060585273701,10,4,3
9.10647279379377,2.54838681151855,-3.77232775880304,35.9521433650565,57.3876529665767,14.0837305558101,8.80334575162266,12.5756735104792,4.00000001334115,99.4682596117387,3772.82069867224,5.66060585288763,10,4,4
9.10647279379441,2.5483868115108,-3.77232775888433,35.952143365059,57.3876529666977,14.0837305556538,8.80334575156911,12.575673510507,4.00000001334064,99.4682596117665,3772.82069868536,5.6606058528709,10,4,4
9.10647279379504,2.54838681150305,-3.7723277589655,35.9521433650615,57.3876529668194,14.0837305554977,8.80334575151556,12.5756735105346,4.00000001334013,99.4682596117943,3772.82069869852,5.66060585285415,10,4,4
9.10647279379567,2.5483868114953,-3.77232775904679,35.952143365064,57.3876529669404,14.0837305553414,8.80334575146202,12.5756735105624,4.0000000133395,99.4682596118221,3772.82069871166,5.66060585283744,10,4,4
9.1064727937963,2.54838681148755,-3.77232775912813,35.9521433650665,57.3876529670617,14.0837305551851,8.80334575140847,12.5756735105901,4.00000001333899,99.4682596118499,3772.8206987248,5.66060585282069,10,4,4
9.10647279379694,2.5483868114798,-3.77232775920947,35.952143365069,57.3876529671831,14.0837305550288,8.80334575135487,12.5756735106179,4.00000001333842,99.4682596118783,3772.82069873795,5.66060585280394,10,4,4
9.10647279379757,2.54838681147205,-3.77232775929087,35.9521433650715,57.3876529673044,14.0837305548726,8.80334575130132,12.5756735106457,4.00000001333791,99.4682596119061,3772.82069875107,5.6606058527872,10,4,4
9.10647279379821,2.5483868114643,-3.77232775937205,35.9521433650741,57.3876529674258,14.0837305547164,8.80334575124772,12.5756735106734,4.00000001333734,99.4682596119345,3772.82069876423,5.66060585277048,10,4,4
9.10647279379885,2.54838681145656,-3.77232775945345,35.9521433650767,57.3876529675474,14.0837305545603,8.80334575119417,12.5756735107012,4.00000001333677,99.4682596119629,3772.82069877736,5.66060585275375,10,4,4
9.10647279379948,2.54838681144881,-3.77232775953468,35.9521433650792,57.3876529676687,14.0837305544039,8.80334575114063,12.5756735107288,4.00000001333621,99.4682596119914,3772.82069879052,5.66060585273701,10,4,4
8.47580513014578,2.53869583561932,-3.87414554134654,33.3716087592503,61.5539461926278,14.0837187988438,8.88898106411733,12.7631266102719,4.00000346129787,70.795652880559,3981.75579535778,5.63808917102622,10,4,5
8.47580513049625,2.53869583459958,-3.87414555209551,33.3716087607285,61.5539462109292,14.0837187920071,8.8889810593152,12.7631266162128,4.00000345392078,70.7956528969829,3981.75579790131,5.63808916880061,10,4,5
8.47580513084563,2.53869583358167,-3.87414556282511,33.371608762202,61.5539462291932,14.0837187851782,8.88898105451892,12.7631266221403,4.0000034465545,70.7956529133551,3981.75580043898,5.63808916657899,10,4,5
8.47580513119392,2.53869583256559,-3.87414557353554,33.371608763671,61.553946247419,14.0837187783573,8.88898104972844,12.7631266280545,4.00000343919891,70.7956529296774,3981.75580297075,5.63808916436142,10,4,5
8.47580513154111,2.53869583155134,-3.87414558422677,33.3716087651353,61.5539462656079,14.0837187715441,8.88898104494376,12.7631266339552,4.00000343185405,70.7956529459479,3981.7558054967,5.63808916214785,10,4,5
8.47580513188722,2.53869583053892,-3.87414559489855,33.371608766595,61.5539462837594,14.0837187647387,8.88898104016488,12.7631266398423,4.00000342452,70.7956529621672,3981.75580801675,5.63808915993834,10,4,5
8.47580513223224,2.53869582952834,-3.87414560555112,33.3716087680502,61.5539463018731,14.0837187579412,8.88898103539174,12.763126645716,4.00000341719675,70.795652978336,3981.75581053092,5.63808915773283,10,4,5
8.47580513257617,2.53869582851958,-3.87414561618442,33.3716087695008,61.5539463199497,14.0837187511515,8.88898103062451,12.7631266515762,4.0000034098843,70.7956529944536,3981.75581303925,5.63808915553134,10,4,5
8.475805132919,2.53869582751265,-3.87414562679851,33.3716087709469,61.5539463379887,14.0837187443698,8.88898102586307,12.763126657423,4.00000340258254,70.7956530105207,3981.75581554178,5.63808915333387,10,4,5
8.47580513326078,2.53869582650753,-3.87414563739344,33.3716087723884,61.5539463559909,14.0837187375959,8.8889810211075,12.7631266632565,4.00000339529157,70.7956530265373,3981.75581803845,5.63808915114042,10,4,5
8.99021893435532,2.24930288820696,-7.06310125953519,35.4867832713898,52.4679937678903,13.6460553757015,4.12711680618071,11.1902180717465,4.00000731791204,94.2975919043306,3507.98928837844,5.03671729638261,10,4,6
8.99021893575658,2.24930288647511,-7.06310127956903,35.4867832770335,52.467993803328,13.6460553709099,4.1271168001561,11.1902180857497,4.00000730893964,94.297591967039,3507.98929422891,5.03671729254386,10,4,6
8.99021893715601,2.24930288474528,-7.06310129957961,35.4867832826699,52.467993838723,13.6460553661223,4.12711679413746,11.1902180997357,4.00000729997691,94.2975920296659,3507.98930007207,5.03671728870958,10,4,6
8.99021893855362,2.24930288301746,-7.06310131956695,35.4867832882989,52.467993874075,13.6460553613386,4.12711678812479,11.1902181137044,4.00000729102379,94.2975920922101,3507.98930590791,5.03671728487978,10,4,6
8.99021893994941,2.24930288129166,-7.06310133953099,35.4867832939206,52.4679939093839,13.6460553565587,4.12711678211809,11.1902181276558,4.00000728208028,94.2975921546734,3507.98931173644,5.03671728105447,10,4,6
8.99021894134337,2.24930287956786,-7.06310135947189,35.4867832995349,52.4679939446501,13.6460553517825,4.12711677611736,11.19021814159,4.00000727314625,94.2975922170547,3507.98931755771,5.0367172772336,10,4,6
8.99021894273552,2.24930287784606,-7.06310137938937,35.486783305142,52.4679939798733,13.6460553470101,4.12711677012248,11.1902181555067,4.00000726422184,94.2975922793551,3507.98932337174,5.03671727341717,10,4,6
8.99021894412584,2.24930287612628,-7.06310139928382,35.4867833107417,52.4679940150537,13.6460553422415,4.12711676413358,11.1902181694063,4.00000725530703,94.297592341574,3507.98932917842,5.03671726960523,10,4,6
8.99021894551435,2.2493028744085,-7.06310141915498,35.486783316334,52.4679940501912,13.6460553374769,4.12711675815058,11.1902181832886,4.00000724640171,94.2975924037108,3507.98933497789,5.03671726579772,10,4,6
8.99021894690105,2.24930287269272,-7.06310143900305,35.4867833219191,52.4679940852862,13.6460553327161,4.12711675217355,11.1902181971536,4.000007237506,94.2975924657674,3507.98934077005,5.03671726199467,10,4,6
9.0885725620654,2.54834991871317,-3.77271763679391,35.8807805950474,60.5404940119987,15.0214337950081,11.2273279496809,15.000042771878,4.95123624213164,98.6753399449716,3582.59865886705,5.63538752327504,10,4,7
9.08857268899391,2.54835018860877,-3.77271480408297,35.8807811016578,60.5404915949383,15.0214376022725,11.2273307630854,15.0000427537639,4.95123941609933,98.6753455739751,3582.59856173335,5.63538809386365,10,4,7
9.08857281586869,2.54835045839005,-3.77271197257227,35.8807816080535,60.540489178902,15.0214414079243,11.227333575298,15.0000427356576,4.95124258872266,98.6753512005944,3582.59846464087,5.63538866421055,10,4,7
9.08857294268974,2.54835072805708,-3.77270914226102,35.880782114235,60.540486763889,15.0214452119643,11.2273363863193,15.000042717559,4.95124576000239,98.6753568248332,3582.59836758956,5.63538923431589,10,4,7
9.08857306945711,2.54835099760989,-3.77270631314883,35.8807826202021,60.5404843498993,15.0214490143933,11.2273391961498,15.0000426994681,4.95124892993891,98.6753624466897,3582.59827057945,5.63538980417978,10,4,7
9.0885731961708,2.54835126704852,-3.7727034852349,35.8807831259548,60.5404819369324,15.0214528152117,11.22734200479,15.0000426813847,4.95125209853273,98.6753680661644,3582.59817361054,5.63539037380229,10,4,7
9.08857332283085,2.54835153637304,-3.77270065851917,35.8807836314937,60.5404795249874,15.0214566144205,11.2273448122404,15.0000426633092,4.95125526578465,98.675373683263,3582.59807668271,5.63539094318353,10,4,7
9.08857344943728,2.54835180558349,-3.77269783300079,35.8807841368184,60.5404771140647,15.0214604120202,11.2273476185014,15.0000426452412,4.95125843169507,98.6753792979818,3582.59797979607,5.6353915123236,10,4,7
9.08857357599011,2.54835207467992,-3.77269500867953,35.8807846419292,60.5404747041633,15.0214642080115,11.2273504235737,15.000042627181,4.95126159626466,98.6753849103239,3582.5978829505,5.63539208122264,10,4,7
9.08857370248936,2.54835234366237,-3.7726921855546,35.8807851468261,60.5404722952828,15.021468002395,11.2273532274576,15.0000426091283,4.95126475949388,98.67539052029,3582.59778614604,5.63539264988071,10,4,7
9.10647280450254,2.54838663071105,-3.77232965528674,35.952143407642,59.3876557574237,14.0837266509097,8.80334445694655,12.5756741124021,4.00000014789521,99.4682600849109,3772.82099448633,5.66060546284287,10,4,8
9.106472804522,2.548386630668,-3.77232965573887,35.9521434077197,59.3876557582587,14.0837266505832,8.80334445677778,12.5756741126854,4.00000014767556,99.4682600857749,3772.82099460203,5.66060546274856,10,4,8
9.10647280454141,2.548386630625,-3.77232965619049,35.9521434077972,59.3876557590921,14.0837266502569,8.80334445660907,12.5756741129683,4.00000014745621,99.4682600866358,3772.8209947175,5.66060546265436,10,4,8
9.10647280456078,2.54838663058205,-3.77232965664155,35.9521434078746,59.3876557599248,14.0837266499306,8.80334445644047,12.5756741132506,4.00000014723696,99.468260087496,3772.8209948328,5.66060546256024,10,4,8
9.10647280458011,2.54838663053914,-3.77232965709214,35.9521434079518,59.3876557607562,14.0837266496041,8.80334445627187,12.5756741135326,4.00000014701794,99.4682600883537,3772.82099494793,5.66060546246624,10,4,8
9.10647280459941,2.54838663049628,-3.77232965754234,35.9521434080288,59.3876557615868,14.0837266492779,8.80334445610339,12.5756741138142,4.00000014679898,99.4682600892089,3772.82099506286,5.66060546237236,10,4,8
9.10647280461866,2.54838663045347,-3.77232965799197,35.9521434081057,59.3876557624158,14.0837266489519,8.8033444559349,12.5756741140954,4.00000014658048,99.4682600900628,3772.82099517764,5.66060546227856,10,4,8
9.10647280463786,2.54838663041071,-3.77232965844104,35.9521434081823,59.387655763244,14.0837266486258,8.80334445576648,12.5756741143759,4.00000014636208,99.4682600909149,3772.82099529222,5.66060546218486,10,4,8
9.10647280465703,2.54838663036799,-3.7723296588897,35.9521434082588,59.387655764071,14.0837266482998,8.80334445559816,12.5756741146562,4.00000014614386,99.468260091765,3772.8209954066,5.66060546209127,10,4,8
9.10647280467616,2.54838663032531,-3.77232965933786,35.9521434083352,59.3876557648969,14.0837266479738,8.80334445542985,12.575674114936,4.00000014592575,99.4682600926138,3772.82099552085,5.66060546199778,10,4,8
9.02422637284938,2.63117651164183,-2.91446513395368,35.6233790522815,57.3269578380942,15.2032398251642,8.89913079435229,11.8135959793804,4.00025906992448,95.8153228031279,3444.21737119227,5.8443760158974,10,4,9
9.0242264251106,2.63117645779437,-2.91446568565004,35.6233792621089,57.3269591316604,15.20323987935,8.8991307433285,11.8135964800023,4.0002588111787,95.815325134543,3444.21757804712,5.84437589625263,10,4,9
9.02422647731958,2.63117640400065,-2.91446623679593,35.6233794717266,57.3269604239348,15.2032399334806,8.89913069235519,11.8135969801244,4.00025855269104,95.8153274636288,3444.21778469538,5.8443757767273,10,4,9
9.02422652947638,2.63117635026062,-2.91446678739169,35.6233796811348,57.3269617149189,15.2032399875561,8.89913064143235,11.8135974797469,4.00025829446093,95.8153297903866,3444.21799113719,5.84437565732125,10,4,9
9.02422658158106,2.63117629657422,-2.91446733743805,35.6233798903337,57.326963004614,15.2032400415767,8.89913059055993,11.8135979788704,4.00025803648828,95.8153321148188,3444.21819737284,5.84437553803435,10,4,9
9.02422663363368,2.6311762429414,-2.91446788693537,35.6233800993235,57.326964293021,15.2032400955423,8.89913053973788,11.8135984774953,4.00025777877295,95.8153344369281,3444.21840340247,5.84437541886655,10,4,9
9.02422668563426,2.63117618936211,-2.91446843588443,35.6233803081045,57.3269655801413,15.203240149453,8.89913048896614,11.8135989756223,4.00025752131444,95.8153367567168,3444.21860922626,5.84437529981765,10,4,9
9.02422673758288,2.63117613583629,-2.91446898428546,35.6233805166769,57.3269668659765,15.203240203309,8.89913043824464,11.8135994732516,4.00025726411286,95.8153390741876,3444.2188148445,5.84437518088757,10,4,9
9.02422678947958,2.63117608236389,-2.91446953213932,35.6233807250408,57.3269681505282,15.2032402571101,8.89913038757339,11.813599970384,4.00025700716753,95.8153413893424,3444.21902025735,5.84437506207618,10,4,9
9.02422684132442,2.63117602894485,-2.9144700794464,35.6233809331964,57.3269694337965,15.2032403108566,8.89913033695228,11.8136004670198,4.00025675047851,95.8153437021818,3444.21922546499,5.84437494338339,10,4,9
9.33020901009952,2.5424210678794,-3.83497110746868,36.8353401010872,60.7211973331692,14.0837253394463,8.85658338010131,12.6915544924375,4.00000377182369,80.0,3898.36831975863,5.64673827250944,10,4,10
9.33020901079242,2.5424210667974,-3.83497111886021,36.8353401038055,60.7211973544365,14.0837253324495,8.85658337523927,12.6915544989615,4.00000376415784,80.0,3898.36832266417,5.64673827014537,10,4,10
9.33020901148334,2.54242106571725,-3.83497113023208,36.835340106516,60.7211973756611,14.0837253254604,8.85658337038279,12.6915545054713,4.00000375650268,80.0,3898.36832556319,5.64673826778543,10,4,10
9.33020901217228,2.54242106463897,-3.83497114158445,36.8353401092187,60.7211973968432,14.083725318479,8.85658336553178,12.6915545119672,4.00000374885826,80.0,3898.36832845582,5.64673826542957,10,4,10
9.33020901285926,2.54242106356253,-3.83497115291726,36.8353401119137,60.7211974179823,14.0837253115049,8.85658336068616,12.691554518449,4.00000374122442,80.0,3898.36833134206,5.64673826307779,10,4,10
9.33020901354426,2.54242106248795,-3.83497116423058,36.835340114601,60.7211974390788,14.0837253045383,8.856583355846,12.6915545249167,4.00000373360109,80.0,3898.3683342219,5.64673826073009,10,4,10
9.3302090142273,2.54242106141522,-3.83497117552446,36.8353401172806,60.7211974601327,14.0837252975793,8.8565833510113,12.6915545313705,4.00000372598834,80.0,3898.3683370953,5.64673825838647,10,4,10
9.33020901490837,2.54242106034435,-3.83497118679884,36.8353401199525,60.7211974811433,14.083725290628,8.85658334618199,12.6915545378101,4.00000371838632,80.0,3898.36833996228,5.64673825604694,10,4,10
9.33020901558748,2.54242105927533,-3.83497119805378,36.8353401226167,60.721197502112,14.0837252836845,8.8565833413582,12.6915545442358,4.00000371079506,80.0,3898.36834282289,5.64673825371148,10,4,10
9.33020901626464,2.54242105820815,-3.83497120928922,36.8353401252733,60.7211975230382,14.0837252767484,8.85658333653993,12.6915545506474,4.00000370321442,80.0,3898.36834567712,5.6467382513801,10,4,10
9.10801435895299,2.61070083830918,-3.1246727576796,35.958284142326,57.3969792280687,14.0837045763431,9.23973066235237,12.3644034191755,4.00000103542618,99.5364904702885,3798.92528579002,5.79504013511567,10,4,11
9.10801435925174,2.61070083817775,-3.12467275903015,35.9582841435164,57.3969792329015,14.0837045776319,9.23973066320644,12.3644034213825,4.0000010358454,99.536490483516,3798.92528677034,5.79504013481343,10,4,11
9.10801435955037,2.61070083804605,-3.12467276038348,35.9582841447065,57.3969792377368,14.083704578917,9.23973066405813,12.3644034235899,4.00000103626144,99.5364904967384,3798.92528775076,5.79504013451056,10,4,11
9.10801435984888,2.61070083791409,-3.12467276173976,35.958284145896,57.396979242575,14.0837045801985,9.23973066490754,12.3644034257979,4.0000010366744,99.5364905099557,3798.9252887312,5.7950401342072,10,4,11
9.10801436014729,2.61070083778187,-3.12467276309837,35.958284147085,57.3969792474155,14.0837045814762,9.23973066575456,12.3644034280059,4.00000103708419,99.5364905231668,3798.92528971172,5.79504013390324,10,4,11
9.10801436044558,2.61070083764938,-3.12467276446,35.9582841482735,57.3969792522594,14.0837045827502,9.23973066659931,12.3644034302146,4.00000103749079,99.5364905363728,3798.92529069235,5.79504013359872,10,4,11
9.10801436074375,2.61070083751662,-3.12467276582424,35.9582841494618,57.3969792571058,14.0837045840206,9.23973066744168,12.3644034324236,4.00000103789426,99.5364905495756,3798.92529167304,5.79504013329359,10,4,11
9.10801436104181,2.6107008373836,-3.12467276719121,35.9582841506494,57.396979261955,14.0837045852872,9.23973066828177,12.3644034346329,4.00000103829461,99.5364905627715,3798.92529265381,5.79504013298795,10,4,11
9.10801436133975,2.61070083725033,-3.12467276856091,35.9582841518366,57.3969792668069,14.0837045865501,9.23973066911952,12.3644034368427,4.00000103869189,99.5364905759623,3798.92529363464,5.79504013268173,10,4,11
9.10801436163757,2.61070083711678,-3.1246727699334,35.9582841530234,57.3969792716617,14.0837045878093,9.23973066995495,12.3644034390529,4.0000010390861,99.5364905891487,3798.92529461554,5.79504013237495,10,4,11
9.09706218855185,2.3644590333972,-5.75813449554943,35.9146394632914,61.8416882847329,12.7622726089963,7.40784895384127,13.1659836385269,4.00023275735089,99.0515495921266,4039.62472710565,5.26374895516186,10,4,12
9.09706221342624,2.36445897729729,-5.75813512003032,35.91463956267,61.8416894086172,12.762272300374,7.40784876485236,13.1659840738716,4.00023239153882,99.0515506963334,4039.62488520691,5.26374883154693,10,4,12
9.09706223824828,2.36445892127408,-5.75813574365782,35.9146396618396,61.8416905307749,12.7622719920033,7.40784857601074,13.1659845085102,4.00023202612448,99.0515517982178,4039.62504304048,5.26374870810213,10,4,12
9.09706226301806,2.3644588653275,-5.75813636643267,35.9146397608005,61.8416916512085,12.7622716838841,7.40784838731651,13.1659849424434,4.00023166110776,99.0515528977836,4039.62520060672,5.26374858482725,10,4,12
9.09706228773564,2.36445880945748,-5.75813698835549,35.9146398595532,61.8416927699192,12.7622713760166,7.40784819876961,13.165985375672,4.00023129648827,99.0515539950353,4039.62535790592,5.26374846172213,10,4,12
9.09706231240111,2.36445875366397,-5.75813760942737,35.9146399580977,61.8416938869091,12.7622710684009,7.40784801037012,13.165985808197,4.00023093226594,99.0515550899741,4039.6255149384,5.26374833878667,10,4,12
9.09706233701453,2.36445869794688,-5.75813822964869,35.9146400564343,61.8416950021795,12.7622707610367,7.40784782211807,13.1659862400188,4.00023056844032,99.0515561826037,4039.62567170443,5.26374821602068,10,4,12
9.09706236157597,2.36445864230615,-5.75813884902061,35.9146401545636,61.8416961157329,12.7622704539243,7.40784763401342,13.1659866711387,4.00023020501152,99.0515572729287,4039.62582820438,5.26374809342399,10,4,12
9.09706238608551,2.3644585867417,-5.75813946754369,35.9146402524856,61.841697227571,12.7622701470638,7.40784744605628,13.1659871015571,4.00022984197921,99.0515583609516,4039.62598443852,5.26374797099647,10,4,12
9.09706241054324,2.36445853125348,-5.75814008521866,35.9146403502007,61.8416983376954,12.7622698404548,7.40784725824659,13.1659875312749,4.00022947934303,99.0515594466747,4039.62614040722,5.26374784873798,10,4,12
9.10647279379377,2.54838681151855,-3.77232775880304,35.9521433650565,59.3876529665767,16.0837305558101,8.80334575162266,12.5756735104792,4.00000001334115,99.4682596117387,3772.82069867224,5.66060585288763,10,4,13
9.10647279379441,2.5483868115108,-3.77232775888433,35.952143365059,59.3876529666977,16.0837305556538,8.80334575156911,12.575673510507,4.00000001334064,99.4682596117665,3772.82069868536,5.6606058528709,10,4,13
9.10647279379504,2.54838681150305,-3.7723277589655,35.9521433650615,59.3876529668194,16.0837305554977,8.80334575151556,12.5756735105346,4.00000001334013,99.4682596117943,3772.82069869852,5.66060585285415,10,4,13
9.10647279379567,2.5483868114953,-3.77232775904679,35.952143365064,59.3876529669404,16.0837305553414,8.80334575146202,12.5756735105624,4.0000000133395,99.4682596118221,3772.82069871166,5.66060585283744,10,4,13
9.1064727937963,2.54838681148755,-3.77232775912813,35.9521433650665,59.3876529670617,16.0837305551851,8.80334575140847,12.5756735105901,4.00000001333899,99.4682596118499,3772.8206987248,5.66060585282069,10,4,13
