Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tamb,Tset
6,2.92803182339495,-66.8562457822183,-66.8562457822183,21.5510217973122,-273.15,0,66.8562457822183,-273.15,0,0,6.61608351884431,0,30,7
6.00456473033372,2.97893433316779,-1.70530256582424e-13,21.5716593574974,21.5747762915251,-100.45169739122,0.00448437130455659,1.70530256582424e-13,-99.1305744262079,0,0,6.73173284140548,0,30,7
6.00896440709666,3.03800759425622,0.47664044987954,21.596552217382,21.5976718600612,-36.8445113338126,0.0103003146494984,-0.472156078574983,-31.3570105435642,0,0,6.86596510162493,0,30,7
6.01340278177299,3.08113769424192,1.02200214343975,21.6205314525081,21.6207688094659,-13.4272050380184,0.0169077314121182,-1.01170182879025,-5.5875998492325,0,0,6.96395693868127,0,30,7
6.01778958257389,3.11364509346377,1.4150517290808,21.6447081536869,21.6435973725178,-4.80727759738971,0.0240849940782937,-1.39814399766868,3.51810251465872,0,0,7.03779439130069,0,30,7
6.02208471018375,3.13885433345225,1.70851099284869,21.6685906683505,21.6659488755625,-1.62385350098452,0.0317053725550522,-1.68442599877039,6.31718976056231,0,0,7.09503255986956,0,30,7
6.02627590617315,3.1586647555022,1.93447056955887,21.691961348663,21.6877595267065,-0.43524685017303,0.0396914821589007,-1.90276519700382,6.81603963046683,0,0,7.13998861996568,0,30,7
6.03036288418529,3.17427683089317,2.11106273046721,21.7147543702716,21.709027835772,0.0274964953726453,0.0479911424193347,-2.07137124830831,6.5305882538949,0,0,7.17539176188831,0,30,7
6.03434993174276,3.18653183303495,2.24963222975242,21.7369690838082,21.7297761146859,0.226373868973837,0.056566629841825,-2.20164108733309,6.01716898726096,0,0,7.20315496592549,0,30,7
6.03824230285069,3.1960314046377,2.35803897684127,21.7586296612111,21.7500317048738,0.326319913866485,0.0653910926665162,-2.30147234699945,5.47072584999768,0,0,7.22464655201185,0,30,7
6.04204615469094,3.20330503869036,2.44185143854543,21.7797654516159,21.7698266478212,0.394298552102214,0.0744411396994451,-2.37646034587891,4.96412519037881,0,0,7.24107103001762,0,30,7
