Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tset,Tamb
8.43581939861222,2.13358955626213,-8.42760852311727,33.2031928070213,67.4684946119852,9.66922806639053,5.61350147636659,14.0411089877879,-0.000679130395383254,68.9243645224584,4521.52466724286,4.76343333057458,92.3285228036726,0,10
8.43581935175217,2.13358973440888,-8.42760637496104,33.2031926085236,67.468490984839,9.66922948437622,5.61350248703354,14.0411078513276,-0.000677658374570456,68.9243623169287,4521.52421449507,4.76343372104872,92.3285144360669,0,10
8.4358193050758,2.13358991224601,-8.42760423053602,33.2031924108021,67.4684873650555,9.66923090092649,5.61350349667185,14.0411067175696,-0.000676188259262744,68.9243601200234,4521.52376285456,4.76343411083779,92.3285060891695,0,10
8.43581925858283,2.13359008977385,-8.42760208983827,33.2031922138557,67.4684837526262,9.66923231604198,5.61350450528192,14.0411055865101,-0.000674720048095878,68.9243579317298,4521.52331231985,4.76343449994254,92.3284977629514,0,10
8.43581921227294,2.13359026699272,-8.42759995286383,33.2031920176832,67.4684801475418,9.66923372972298,5.61350551286409,14.0411044581458,-0.000673253739591928,68.9243557520355,4521.52286288938,4.76343488836373,92.3284894573838,0,10
8.43581916614584,2.13359044390298,-8.42759781960848,33.203191822283,67.468476549793,9.66923514197049,5.61350651941876,14.0411033324726,-0.000671789332329809,68.9243535809226,4521.5224145616,4.76343527610212,92.3284811724379,0,10
8.4358191202012,2.13359062050496,-8.4275956900683,33.2031916276543,67.4684729593707,9.66923655278441,5.61350752494621,14.0411022094871,-0.000670326825058964,68.924351418381,4521.52196733501,4.76343566315844,92.3284729080849,0,10
8.43581907443873,2.13359079679899,-8.42759356423909,33.2031914337954,67.4684693762655,9.66923796216565,5.6135085294469,14.0411010891853,-0.00066886621635831,68.9243492643938,4521.52152120799,4.76343604953344,92.3284646642956,0,10
8.43581902885812,2.1335909727854,-8.42759144211692,33.2031912407051,67.468465800469,9.66923937011444,5.61350953292111,14.0410999715638,-0.000667407504693074,68.9243471189457,4521.52107617912,4.7634364352279,92.3284564410413,0,10
8.43581898345907,2.13359114846455,-8.42758932369782,33.2031910483822,67.4684622319722,9.66924077663128,5.61351053536924,14.0410988566189,-0.0006659506888127,68.9243449820247,4521.52063224684,4.76343682024253,92.3284482382934,0,10
8.43581893824126,2.13359132383674,-8.42758720897763,33.2031908568253,67.4684586707653,9.66924218171675,5.61351153679169,14.0410977443469,-0.000664495767352946,68.9243428536145,4521.52018940958,4.76343720457809,92.3284400560229,0,10
8.43581889320441,2.13359149890234,-8.42758509795232,33.2031906660332,67.4684551168397,9.66924358537153,5.6135125371888,14.041096634744,-0.000663042738779041,68.9243407337017,4521.51974766584,4.76343758823535,92.3284318942011,0,10
8.43581884834821,2.13359167366167,-8.42758299061785,33.2031904760046,67.4684515701862,9.66924498759602,5.6135135365609,14.0410955278066,-0.000661591601840428,68.9243386222731,4521.51930701407,4.76343797121504,92.3284237527993,0,10
8.43581880367235,2.13359184811506,-8.42758088697019,33.2031902867382,67.4684480307961,9.66924638839049,5.6135145349084,14.0410944235311,-0.000660142355002336,68.9243365193136,4521.51886745278,4.76343835351791,92.3284156317887,0,10
