Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tset,Tamb
8.24524337901687,3.31654329131342,3.48887407042889,32.3921430538413,41.7940427383546,13.8830838102936,9.95041042802455,6.46153989883732,7.00825565440556,59.9127005982363,1170.75011640628,7.36181692761089,31.6979006239173,7,20
8.24452323278267,3.32035040914662,3.48885474985275,32.3921559271358,41.7433889488464,13.8830635286591,9.94425930205131,6.46155567817181,6.98793235816817,59.9128436348426,1150.20367114324,7.37040339783638,31.6980212065512,7,20
8.24315869830185,3.32916109815861,3.52145206920545,32.3890645881835,41.4952256698058,13.8828930020832,9.87341125352111,6.42280723284586,6.8880189214641,59.878495424261,1147.69809027692,7.3910493668116,31.6568943827936,7,20
8.24206652488699,3.34496158174348,3.59678122288528,32.383206556265,41.1083603072029,13.8831648926515,9.69439384684114,6.27663003063583,6.79118957096421,59.8134061807223,1156.60075129407,7.42880376970677,31.4532242490146,7,20
8.24148369865445,3.37407015537965,3.73148935837986,32.3785172620598,40.5390062752385,13.8866056339961,9.40244208083368,5.96290448846128,6.83478823447342,59.7613029117756,1157.52186268079,7.49790462857501,31.2521103939011,7,20
8.24160867461122,3.40199426252473,3.97838471013091,32.3760146810058,39.8394653483093,13.8936427510781,9.00387757955519,5.42405737070277,6.97770797469889,59.7334964556195,1194.10412116285,7.5659330681973,31.3365791003352,7,20
8.24331212745141,3.42119550205291,4.21370400985688,32.3765513229351,38.9566600012406,13.8988487675551,8.61250468506034,4.79017356969831,7.12980297954579,59.7394591437238,1315.17758906906,7.6144308087744,31.6273193179814,7,20
8.2469871931211,3.43043711057842,4.37465738081363,32.3838652735875,38.1282691865186,13.8967867593913,8.24602809400608,4.23784730424671,7.23497181036333,59.8207252620834,1489.63657833489,7.64032451578111,31.9399918976352,7,20
8.25266961598698,3.43051573389185,4.45187804608901,32.3996406776348,37.3885730710294,13.8877161431578,7.90465812198812,3.79415004791707,7.27792107887581,59.9960075292756,1678.05645350481,7.64534463406083,32.1612288156415,7,20
8.26000141433062,3.42379509622533,4.45253431952347,32.4240223612951,36.7908385090569,13.8760413985553,7.59163679018815,3.45212380246466,7.26843529028014,60.2669151255011,1861.75381588842,7.63470849299942,32.2575510772102,7,20
8.268364668158,3.41314066524712,4.39639510527076,32.4554624089063,36.3701488675126,13.8659458968158,7.30774743728693,3.19524168491739,7.22640234284756,60.6162489878481,2023.01517904127,7.61481395747103,32.2455795306515,7,20
